"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         620,      -7.304945276,      -7.275972531,      -7.586199226,      -6.813378077,      -11.19798923
          0,           0,         621,      -7.308946408,      -7.277432021,      -7.594455528,      -6.816468453,      -11.19808787
          0,           0,         622,      -7.312915799,      -7.278959214,      -7.602835008,      -6.819435032,      -11.19822165
          0,           0,         623,      -7.316846026,      -7.280554613,      -7.611317063,       -6.82227547,      -11.19839038
          0,           0,         624,       -7.32072898,      -7.282218475,      -7.619877995,      -6.824987368,      -11.19859355
          0,           0,         625,      -7.324555606,       -7.28395093,      -7.628492083,      -6.827568214,      -11.19883053
          0,           0,         626,      -7.328316725,      -7.285751709,        -7.6371311,      -6.830016028,      -11.19910066
          0,           0,         627,      -7.332002802,      -7.287620466,      -7.645764401,      -6.832329072,      -11.19940167
          0,           0,         628,      -7.335617178,      -7.289556462,      -7.654358639,      -6.834517229,      -11.19973627
          0,           0,         629,      -7.339162638,      -7.291558781,      -7.662878994,      -6.836589934,      -11.20010289
          0,           0,         630,      -7.342626211,       -7.29362622,      -7.671290617,      -6.838544145,      -11.20050048
          0,           0,         631,       -7.34597763,      -7.295757369,       -7.67955294,      -6.840362853,      -11.20092857
          0,           0,         632,      -7.349229117,      -7.297950966,       -7.68762288,      -6.842064841,      -11.20138651
          0,           0,         633,      -7.352355174,      -7.300205311,       -7.69545818,      -6.843637955,      -11.20187398
          0,           0,         634,      -7.355344441,      -7.302518559,      -7.703014696,      -6.845081917,      -11.20239052
          0,           0,         635,      -7.358213792,      -7.304888723,      -7.710248849,      -6.846419015,      -11.20293571
          0,           0,         636,      -7.360974348,       -7.30731354,      -7.717120112,      -6.847666403,      -11.20350948
          0,           0,         637,      -7.363597202,      -7.309790243,      -7.723588979,      -6.848809461,      -11.20410969
          0,           0,         638,      -7.366066837,       -7.31231631,      -7.729618825,      -6.849844465,      -11.20473394
          0,           0,         639,      -7.368388871,      -7.314888925,      -7.735177828,      -6.850783803,      -11.20539182
          0,           0,         640,      -7.370560279,      -7.317505214,      -7.740236782,       -6.85163298,      -11.20607896
          0,           0,         641,      -7.372584566,      -7.320162053,      -7.744773063,      -6.852401661,       -11.2067949
          0,           0,         642,      -7.374448087,      -7.322856448,      -7.748771861,      -6.853086287,      -11.20753921
          0,           0,         643,      -7.376168243,      -7.325585305,      -7.752223996,      -6.853706331,      -11.20831173
          0,           0,         644,      -7.377729269,      -7.328344513,      -7.755126321,       -6.85425529,       -11.2091122
          0,           0,         645,      -7.379137188,      -7.331130815,      -7.757486085,      -6.854742804,      -11.20994012
          0,           0,         646,      -7.380401808,      -7.333940729,      -7.759316844,      -6.855180674,       -11.2107953
          0,           0,         647,      -7.381531334,      -7.336770623,      -7.760638105,      -6.855578765,      -11.21167699
          0,           0,         648,      -7.382551273,      -7.339616459,      -7.761475696,      -6.855958507,      -11.21258485
          0,           0,         649,      -7.383445514,       -7.34247445,      -7.761861922,      -6.856310896,      -11.21355192
          0,           0,         650,      -7.384173665,      -7.345228897,      -7.761822091,      -6.856619325,      -11.21446224
          0,           0,         651,      -7.384805218,      -7.347957849,       -7.76144174,      -6.856913833,      -11.21539437
          0,           0,         652,      -7.385344144,       -7.35068194,      -7.760755412,      -6.857202211,      -11.21634814
          0,           0,         653,      -7.385798916,      -7.353401687,      -7.759800067,      -6.857491237,      -11.21732399
          0,           0,         654,      -7.386179016,      -7.356114693,      -7.758613807,        -6.8577875,        -11.218322
          0,           0,         655,      -7.386493356,       -7.35881788,      -7.757234679,      -6.858096721,      -11.21934408
          0,           0,         656,      -7.386761221,      -7.361508328,      -7.755699804,      -6.858431586,      -11.22035004
          0,           0,         657,      -7.386987621,      -7.364182874,      -7.754045554,      -6.858794647,      -11.22135532
          0,           0,         658,      -7.387175818,      -7.366838274,      -7.752307952,      -6.859186437,      -11.22235528
          0,           0,         659,      -7.387328386,      -7.369471473,      -7.750520317,      -6.859607338,      -11.22338006
          0,           0,         660,       -7.38745397,      -7.372079195,      -7.748713784,      -6.860061535,      -11.22442939
          0,           0,         661,      -7.387560989,      -7.374658696,      -7.746917694,        -6.8605529,      -11.22549116
          0,           0,         662,      -7.387657669,      -7.377207323,      -7.745159405,      -6.861084922,      -11.22656309
          0,           0,         663,      -7.387751676,      -7.379722702,      -7.743464208,      -6.861660531,      -11.22764364
          0,           0,         664,      -7.387850337,      -7.382202713,      -7.741855297,       -6.86228227,      -11.22873179
          0,           0,         665,      -7.387960543,      -7.384645362,      -7.740353805,      -6.862952312,      -11.22982606
          0,           0,         666,      -7.388093161,      -7.387048995,      -7.738978597,      -6.863675472,      -11.23092541
          0,           0,         667,      -7.388252328,       -7.38941202,      -7.737746858,      -6.864451857,      -11.23202895
          0,           0,         668,      -7.388439981,      -7.391733112,      -7.736674117,      -6.865280164,      -11.23313569
          0,           0,         669,      -7.388661717,      -7.394011288,      -7.735774259,      -6.866161355,      -11.23424424
          0,           0,         670,      -7.388927615,      -7.396245322,      -7.735059004,      -6.867099564,      -11.23535378
          0,           0,         671,      -7.389239758,      -7.398434766,      -7.734539091,      -6.868093213,      -11.23646304
          0,           0,         672,      -7.389595752,       -7.40057938,      -7.734223724,      -6.869137784,        -11.237571
          0,           0,         673,      -7.390000408,      -7.402678906,      -7.734120498,      -6.870233806,      -11.23867664
          0,           0,         674,       -7.39045734,      -7.404733665,      -7.734236326,       -6.87138094,      -11.23977881
          0,           0,         675,      -7.390969574,      -7.406744249,      -7.734576993,      -6.872578506,      -11.24087662
          0,           0,         676,      -7.391539612,      -7.408711382,      -7.735147232,      -6.873825468,      -11.24196962
          0,           0,         677,      -7.392169795,      -7.410636059,       -7.73595076,      -6.875120643,      -11.24305727
          0,           0,         678,      -7.392861236,      -7.412519502,      -7.736990446,        -6.8764621,      -11.24411421
          0,           0,         679,      -7.393615053,      -7.414363191,      -7.738268229,      -6.877848084,      -11.24514635
          0,           0,         680,      -7.394437269,      -7.416168877,      -7.739784935,      -6.879280084,      -11.24613692
          0,           0,         681,      -7.395376263,       -7.41798352,      -7.741651531,      -6.880831017,      -11.24721553
          0,           0,         682,      -7.396378282,       -7.41979851,      -7.743780237,      -6.882421886,      -11.24828157
          0,           0,         683,      -7.397450101,      -7.421585415,      -7.746172518,      -6.884052103,      -11.24933352
          0,           0,         684,      -7.398590825,       -7.42334196,      -7.748827447,      -6.885718255,      -11.25036976
          0,           0,         685,      -7.399798929,      -7.425070103,      -7.751742812,      -6.887416972,      -11.25138783
          0,           0,         686,      -7.401074996,       -7.42677267,      -7.754915565,      -6.889146583,      -11.25239143
          0,           0,         687,      -7.402420487,       -7.42845282,      -7.758342074,      -6.890905921,      -11.25337653
          0,           0,         688,      -7.403823531,      -7.430114039,      -7.762018912,      -6.892684814,      -11.25434189
          0,           0,         689,      -7.405282288,      -7.431759629,      -7.765940157,       -6.89448045,      -11.25528708
          0,           0,         690,      -7.406795112,      -7.433393215,      -7.770100729,      -6.896290439,      -11.25621136
          0,           0,         691,      -7.408359696,       -7.43501843,      -7.774495081,       -6.89811207,      -11.25705391
          0,           0,         692,      -7.410061513,      -7.436670809,       -7.77936826,      -6.900036062,      -11.25797436
          0,           0,         693,      -7.411806423,      -7.438366044,      -7.784480861,      -6.901964769,      -11.25886941
          0,           0,         694,      -7.413598604,      -7.440071355,      -7.789826937,      -6.903897398,      -11.25973406
          0,           0,         695,      -7.415434371,      -7.441784977,      -7.795397219,      -6.905830029,      -11.26057089
          0,           0,         696,      -7.417305757,      -7.443509696,      -7.801182393,      -6.907756969,      -11.26138159
          0,           0,         697,      -7.419208144,      -7.445248723,      -7.807171083,      -6.909676104,       -11.2621645
          0,           0,         698,      -7.421136536,      -7.447005515,      -7.813351247,      -6.911584421,      -11.26291928
          0,           0,         699,      -7.423086022,      -7.448783444,      -7.819710265,      -6.913479407,      -11.26364563
          0,           0,         700,      -7.425051126,      -7.450585718,      -7.826234933,      -6.915358279,      -11.26427013
          0,           0,         701,      -7.427131871,        -7.4524508,      -7.833264233,      -6.917312407,      -11.26504669
          0,           0,         702,      -7.429100891,      -7.454361368,       -7.84006061,      -6.919146681,      -11.26560873
          0,           0,         703,      -7.431187366,      -7.456296229,      -7.847346901,      -6.921055163,      -11.26624357
          0,           0,         704,      -7.433271594,      -7.458313927,       -7.85474269,      -6.922943936,      -11.26684693
          0,           0,         705,      -7.435343732,      -7.460379514,      -7.862235275,      -6.924805298,      -11.26741903
          0,           0,         706,      -7.437400297,      -7.462489145,      -7.869804873,      -6.926639814,      -11.26795819
          0,           0,         707,      -7.439437018,      -7.464643266,      -7.877432164,      -6.928447428,      -11.26846693
          0,           0,         708,       -7.44144959,      -7.466842743,      -7.885097223,      -6.930228221,      -11.26894498
          0,           0,         709,      -7.443434162,      -7.469088563,      -7.892780408,      -6.931982675,      -11.26939254
          0,           0,         710,      -7.445386903,      -7.471381224,       -7.90046159,      -6.933711453,      -11.26981017
          0,           0,         711,      -7.447305427,      -7.473721129,      -7.908120377,      -6.935415711,      -11.27019852
          0,           0,         712,      -7.449183646,      -7.476108375,      -7.915737858,      -6.937094148,       -11.2705583
          0,           0,         713,      -7.451020548,      -7.478542597,      -7.923296758,      -6.938750405,      -11.27089026
          0,           0,         714,      -7.452813417,       -7.48102282,      -7.930779855,      -6.940385369,      -11.27119558
          0,           0,         715,      -7.454560531,      -7.483548191,      -7.938171277,      -6.942001102,      -11.27147452
          0,           0,         716,      -7.456260927,      -7.486117272,      -7.945456442,       -6.94359978,      -11.27172824
          0,           0,         717,      -7.457912245,      -7.488728413,      -7.952622176,      -6.945182235,      -11.27195806
          0,           0,         718,      -7.459515725,      -7.491379609,      -7.959658007,      -6.946752126,      -11.27216529
          0,           0,         719,      -7.461071527,      -7.494068454,      -7.966554213,      -6.948311762,      -11.27235062
          0,           0,         720,      -7.462579969,      -7.496792442,      -7.973303498,      -6.949863333,      -11.27251537
          0,           0,         721,      -7.464048159,      -7.499548765,      -7.979898845,       -6.95141297,      -11.27256553
          0,           0,         722,      -7.465551977,      -7.502395451,      -7.986691173,      -6.953040495,      -11.27279736
          0,           0,         723,       -7.46689878,      -7.505275218,      -7.992936832,      -6.954566146,       -11.2728118
          0,           0,         724,      -7.468300307,      -7.508176083,      -7.999376938,      -6.956184843,      -11.27290914
          0,           0,         725,      -7.469638359,      -7.511157623,      -8.005636431,      -6.957796295,      -11.27299187
          0,           0,         726,      -7.470932738,      -7.514164449,      -8.011730995,      -6.959411703,      -11.27306143
          0,           0,         727,      -7.472185711,      -7.517184921,      -8.017670567,      -6.961031181,      -11.27311949
          0,           0,         728,      -7.473392883,      -7.520213481,      -8.023463593,      -6.962649682,      -11.27316773
          0,           0,         729,      -7.474564496,      -7.523245542,       -8.02912257,      -6.964276181,      -11.27320804
          0,           0,         730,      -7.475702091,      -7.526276755,      -8.034658565,      -6.965910228,      -11.27324176
          0,           0,         731,      -7.476807181,      -7.529302127,      -8.040081464,      -6.967551366,      -11.27327119
          0,           0,         732,      -7.477884175,       -7.53231739,      -8.045399678,      -6.969201055,      -11.27329782
          0,           0,         733,      -7.478935751,      -7.535318567,      -8.050623908,      -6.970859189,      -11.27342507
          0,           0,         734,      -7.479892739,      -7.538252583,      -8.055459714,      -6.972429975,      -11.27345123
          0,           0,         735,      -7.480853461,      -7.541083358,      -8.060253007,      -6.974018947,      -11.27347907
          0,           0,         736,      -7.481796151,      -7.543878591,      -8.064987574,      -6.975612183,      -11.27351043
          0,           0,         737,       -7.48272156,       -7.54664606,      -8.069661119,      -6.977208663,      -11.27354699
          0,           0,         738,      -7.483634231,        -7.5493849,      -8.074270332,      -6.978808067,      -11.27359012
          0,           0,         739,      -7.484526669,      -7.552093349,       -8.07881866,      -6.980401699,      -11.27364126
          0,           0,         740,      -7.485401354,      -7.554768945,      -8.083302313,      -6.981990091,      -11.27370184
          0,           0,         741,      -7.486263279,      -7.557409321,       -8.08771219,      -6.983574479,       -11.2738673
          0,           0,         742,      -7.487053145,      -7.559986101,      -8.091769819,      -6.985063572,        -11.273947
          0,           0,         743,       -7.48785847,      -7.562441815,      -8.095778858,      -6.986560595,      -11.27403839
          0,           0,         744,      -7.488647339,      -7.564847358,      -8.099698864,      -6.988040962,      -11.27414291
          0,           0,         745,        -7.4894139,      -7.567213077,      -8.103509272,      -6.989498348,      -11.27426176
          0,           0,         746,      -7.490171974,      -7.569540221,      -8.107193457,      -6.990943402,      -11.27439609
          0,           0,         747,      -7.490921664,      -7.571828896,       -8.11073287,      -6.992373715,      -11.27454704
          0,           0,         748,      -7.491662784,      -7.574078961,      -8.114109332,      -6.993787042,      -11.27471563
          0,           0,         749,      -7.492394997,      -7.576290597,      -8.117302457,      -6.995181188,      -11.27498801
          0,           0,         750,      -7.493069274,      -7.578460522,      -8.120082848,      -6.996478951,      -11.27518432
          0,           0,         751,      -7.493758184,      -7.580509663,      -8.122699344,      -6.997770124,       -11.2753988
          0,           0,         752,      -7.494434877,      -7.582510339,      -8.125098168,      -6.999035745,      -11.27563252
          0,           0,         753,      -7.495097925,      -7.584474878,       -8.12725037,      -7.000274244,      -11.27588636
          0,           0,         754,      -7.495747566,      -7.586406465,      -8.129134727,       -7.00148462,      -11.27616116
          0,           0,         755,       -7.49638351,      -7.588306778,      -8.130732227,      -7.002665598,      -11.27645768
          0,           0,         756,      -7.497005062,      -7.590177087,        -8.1320246,      -7.003815701,      -11.27677662
          0,           0,         757,       -7.49761123,      -7.592018623,      -8.132994946,      -7.004933416,      -11.27711868
          0,           0,         758,      -7.498192568,      -7.593832549,      -8.133621167,      -7.006007865,      -11.27748452
          0,           0,         759,      -7.498749404,      -7.595620442,      -8.133907161,      -7.007041535,       -11.2778748
          0,           0,         760,      -7.499286734,      -7.597383052,      -8.133832725,      -7.008038709,      -11.27829014
          0,           0,         761,      -7.499804812,      -7.599121615,      -8.133392808,      -7.008999496,      -11.27873113
          0,           0,         762,      -7.500303203,      -7.600837501,      -8.132585365,      -7.009923611,      -11.27927071
          0,           0,         763,       -7.50076149,      -7.602556479,      -8.131407461,      -7.010773551,      -11.27973924
          0,           0,         764,      -7.501202674,      -7.604168096,      -8.129947604,      -7.011584579,      -11.28023194
          0,           0,         765,      -7.501610987,      -7.605747195,      -8.128182829,      -7.012350195,      -11.28074948
          0,           0,         766,      -7.501995138,      -7.607307445,        -8.1261129,       -7.01307955,      -11.28129234
          0,           0,         767,      -7.502356683,      -7.608852273,      -8.123746055,      -7.013774292,      -11.28186094
          0,           0,         768,      -7.502696624,      -7.610383352,      -8.121094205,      -7.014435696,      -11.28245568
          0,           0,         769,      -7.503015279,      -7.611902171,      -8.118174643,      -7.015064695,       -11.2830769
          0,           0,         770,      -7.503312847,      -7.613410031,      -8.115007221,      -7.015662313,      -11.28372494
          0,           0,         771,      -7.503588612,      -7.614907987,      -8.111613103,      -7.016228793,      -11.28440006
          0,           0,         772,      -7.503843695,      -7.616396879,      -8.108015117,      -7.016766121,      -11.28510251
          0,           0,         773,      -7.504079319,      -7.617877224,      -8.104234133,      -7.017276647,      -11.28583252
          0,           0,         774,      -7.504294126,      -7.619349834,      -8.100291102,       -7.01775971,      -11.12084753
          0,           0,         775,       -7.50448687,      -7.620817044,      -8.096211449,      -7.018214088,      -11.27733069
          0,           0,         776,      -7.504660989,      -7.622276908,      -8.092019962,      -7.018646076,      -11.27529938
          0,           0,         777,      -7.504813059,      -7.623734937,      -8.087740989,      -7.019051569,      -11.28842026
          0,           0,         778,      -7.504947906,      -7.625184507,      -8.083396357,      -7.019438637,      -11.28987105
          0,           0,         779,      -7.505064312,      -7.626630104,      -8.079008035,      -7.019806106,      -11.29080067
          0,           0,         780,      -7.505161636,      -7.628072046,         -8.074597,       -7.02015401,      -11.29173066
          0,           0,         781,      -7.505226813,      -7.629510609,      -8.070180335,       -7.02047014,       -11.2926877
          0,           0,         782,      -7.505272333,      -7.630945967,      -8.065786121,      -7.020768677,       -11.2936734
          0,           0,         783,      -7.505303922,      -7.632377951,      -8.061427543,      -7.021055656,      -11.29468792
          0,           0,         784,      -7.505323482,      -7.633806625,      -8.057124368,      -7.021333634,      -11.29573127
          0,           0,         785,      -7.505332269,      -7.635231927,      -8.052892384,      -7.021604442,      -11.29680344
          0,           0,         786,      -7.505332485,      -7.636653802,       -8.04874597,      -7.021870653,       -11.2979044
          0,           0,         787,       -7.50536481,      -7.638072139,      -8.044696716,       -7.02216892,       -11.2990341
          0,           0,         788,      -7.505650413,      -7.639486199,      -8.040768175,      -7.022700869,      -11.29894358
          0,           0,         789,      -7.506068706,      -7.640899408,      -8.036993036,      -7.023356224,      -10.86908711
          0,           0,         790,      -7.506477001,      -7.642301985,      -8.033373609,      -7.024008206,      -11.25101194
          0,           0,         791,      -7.506924607,      -7.643696862,      -8.029911572,      -7.024703566,       -11.3013172
          0,           0,         792,      -7.507441517,      -7.645160135,      -8.026719854,      -7.025453992,      -11.30491742
          0,           0,         793,      -7.508067432,      -7.646429341,      -8.023613504,      -7.026320175,      -11.30633641
          0,           0,         794,      -7.508727187,      -7.647779782,      -8.020618099,      -7.027230914,      -11.30771442
          0,           0,         795,      -7.509552969,      -7.649220883,      -8.017849352,      -7.028280618,      -11.30895188
          0,           0,         796,       -7.51030492,       -7.65045489,      -8.015203345,      -7.029279335,      -11.31037137
          0,           0,         797,      -7.511056541,      -7.651867372,      -8.012778869,      -7.030271555,      -11.31165597
          0,           0,         798,       -7.51172899,      -7.653076203,      -8.010481749,      -7.031211504,      -11.31312273
          0,           0,         799,      -7.512324613,      -7.654477505,       -8.00840135,      -7.032076087,      -11.31445381
          0,           0,         800,      -7.512962318,       -7.65566662,      -8.006484205,      -7.032995029,      -11.31592131
          0,           0,         801,      -7.513647477,      -7.656959238,       -8.00473088,      -7.033962699,      -11.31745925
          0,           0,         802,      -7.514241574,      -7.658372893,      -8.003181708,      -7.034835507,      -11.31885927
          0,           0,         803,      -7.514766522,       -7.65954416,      -8.001837883,      -7.035661699,      -11.31898195
          0,           0,         804,      -7.515242267,      -7.660830206,      -8.000674523,      -7.036449425,      -11.32194527
          0,           0,         805,      -7.515718184,      -7.662238302,      -7.999709284,      -7.037223913,      -11.32346378
          0,           0,         806,      -7.516217467,      -7.663390697,      -7.998986037,      -7.038030763,      -11.32506938
          0,           0,         807,      -7.516784523,      -7.664655635,      -7.998435824,      -7.038903389,        -11.326738
          0,           0,         808,      -7.517298785,      -7.666063004,      -7.998064859,      -7.039709534,      -11.32826405
          0,           0,         809,      -7.517790471,      -7.667199983,      -7.997973618,      -7.040507966,      -11.32992841
          0,           0,         810,      -7.518242752,      -7.668454457,       -7.99806605,      -7.041275987,      -11.33161431
          0,           0,         811,      -7.518688346,       -7.66972724,      -7.998365979,      -7.042038656,      -11.33332101
          0,           0,         812,      -7.519159615,      -7.671001216,      -7.998875904,      -7.042821385,      -11.33504796
          0,           0,         813,      -7.519656859,      -7.672274239,      -7.999596754,      -7.043622128,      -11.33683552
          0,           0,         814,      -7.520137658,      -7.673682299,      -8.000430791,       -7.04439172,      -11.33847486
          0,           0,         815,      -7.520653294,      -7.674790557,      -8.001601821,       -7.04519971,      -11.34025332
          0,           0,         816,      -7.521221249,      -7.676026456,      -8.002942699,      -7.046051806,      -11.34205006
          0,           0,         817,      -7.521786664,      -7.677286049,      -8.004498011,      -7.046900251,      -11.34386425
          0,           0,         818,      -7.522340296,      -7.678549464,      -8.006255345,      -7.047734034,      -11.34569523
          0,           0,         819,       -7.52290035,      -7.679813647,      -8.008218793,      -7.048568512,      -11.34564284
          0,           0,         820,      -7.523460203,      -7.681087472,      -8.010388334,      -7.049394157,       -11.3493311
          0,           0,         821,       -7.52405017,      -7.682350278,       -8.01275075,      -7.050240787,      -11.35127914
          0,           0,         822,       -7.52465644,      -7.683615122,       -8.01530739,      -7.051091968,      -11.35317406
          0,           0,         823,      -7.525270203,      -7.684882944,      -8.018060522,      -7.051944314,      -10.70379502
          0,           0,         824,      -7.525889998,      -7.686153132,      -8.021003516,      -7.052793673,      -11.22315658
          0,           0,         825,      -7.526520679,       -7.68743164,      -8.024153648,      -7.053645924,      -11.35028437
          0,           0,         826,      -7.527159956,      -7.688714043,      -8.027492064,      -7.054498115,      -11.36042297
          0,           0,         827,      -7.527858837,      -7.690001212,      -8.031011134,      -7.055392583,      -11.36279603
          0,           0,         828,       -7.52856369,      -7.691297059,      -8.034725852,      -7.056281331,      -11.36478457
          0,           0,         829,      -7.529260311,      -7.692600787,      -8.038623258,      -7.057154184,      -11.36675989
          0,           0,         830,      -7.529958326,      -7.693912018,      -8.042692272,      -7.058018813,      -11.36874216
          0,           0,         831,      -7.530659058,      -7.695232235,      -8.046934728,      -7.058875748,      -11.37073238
          0,           0,         832,      -7.531364634,      -7.696562881,      -8.051350467,      -7.059726648,      -11.37273007
          0,           0,         833,      -7.532081384,      -7.697905499,      -8.055926968,      -7.060569049,      -11.37473458
          0,           0,         834,      -7.532796033,       -7.69926189,      -8.060675336,       -7.06140017,      -11.37674523
          0,           0,         835,        -7.5335116,      -7.700631889,      -8.065585391,      -7.062221128,      -11.37876132
          0,           0,         836,      -7.534229314,      -7.702015015,      -8.070653664,       -7.06303367,      -11.38078217
          0,           0,         837,       -7.53494955,      -7.703411885,      -8.075875135,      -7.063838177,      -11.38280713
          0,           0,         838,       -7.53567153,      -7.704823472,       -8.08124636,        -7.0646342,      -11.38483551
          0,           0,         839,      -7.536395341,       -7.70625062,      -8.086763681,      -7.065422055,      -11.38416095
          0,           0,         840,      -7.537115753,      -7.707705065,       -8.09242482,       -7.06619361,      -11.38879795
          0,           0,         841,      -7.537871327,      -7.709164633,      -8.098215055,      -7.066987254,      -11.39093014
          0,           0,         842,      -7.538614068,      -7.710644466,      -8.104151145,      -7.067756667,      -11.39296975
          0,           0,         843,      -7.539338503,      -7.712143315,      -8.110216585,      -7.068500783,      -11.39500548
          0,           0,         844,       -7.54004878,       -7.71366031,      -8.116394064,      -7.069223649,      -11.39704049
          0,           0,         845,      -7.540749985,      -7.715195784,      -8.122681782,      -7.069930613,      -11.39907436
          0,           0,         846,      -7.541445878,      -7.716750577,      -8.129076124,      -7.070625726,      -11.40110651
          0,           0,         847,      -7.542126192,      -7.718325501,      -8.135561372,      -7.071293038,      -11.40313636
          0,           0,         848,      -7.542788143,       -7.71992194,      -8.142148994,      -7.071935936,      -11.40516329
          0,           0,         849,      -7.543445194,      -7.721538443,      -8.148820894,      -7.072569115,      -11.40718678
          0,           0,         850,       -7.54409545,      -7.723174831,      -8.155568836,      -7.073191052,       -11.4092063
          0,           0,         851,      -7.544737703,       -7.72483119,      -8.162387825,      -7.073801343,       -11.4112213
          0,           0,         852,      -7.545373329,      -7.726507642,      -8.169271445,        -7.0744019,      -11.41323129
          0,           0,         853,      -7.545999821,      -7.728204457,      -8.176211976,      -7.074990635,      -11.41523575
          0,           0,         854,      -7.546613341,      -7.729921566,      -8.183201053,      -7.075564298,      -11.41723421
          0,           0,         855,      -7.547219954,      -7.731658696,      -8.190230687,      -7.076129276,      -11.41922622
          0,           0,         856,      -7.547818782,      -7.733415978,       -8.19729324,      -7.076684988,      -11.42121138
          0,           0,         857,      -7.548409257,      -7.735193293,      -8.204379253,       -7.07723143,       -11.4231893
          0,           0,         858,      -7.549001828,      -7.736989936,      -8.211471409,      -7.077775115,      -11.42515952
          0,           0,         859,        -7.5495699,      -7.738806926,      -8.218583256,       -7.07829133,      -11.42706913
          0,           0,         860,      -7.550170951,      -7.740480521,      -8.226174771,      -7.078829043,      -11.42911733
          0,           0,         861,      -7.550692066,       -7.74238788,      -8.233625226,      -7.079303199,      -11.43115655
          0,           0,         862,      -7.551206075,      -7.744347349,      -8.241016452,      -7.079773633,      -11.42919265
          0,           0,         863,       -7.55171049,      -7.746342596,       -8.24837228,      -7.080232292,      -11.43506955
          0,           0,         864,      -7.552188333,      -7.748339463,      -8.255663775,      -7.080664966,        -11.437208
          0,           0,         865,      -7.552644497,      -7.750352359,      -8.262908781,      -7.081080036,      -11.43921044
          0,           0,         866,      -7.553092124,      -7.752378628,      -8.270080225,      -7.081491922,      -11.44119689
          0,           0,         867,      -7.553526127,      -7.754417049,      -8.277159133,      -7.081894922,      -11.44317166
          0,           0,         868,      -7.553950136,      -7.756466703,      -8.284135717,      -7.082292723,       -11.4451348
          0,           0,         869,       -7.55436377,      -7.758527161,      -8.291003211,      -7.082685031,      -11.44708613
          0,           0,         870,      -7.554765336,      -7.760597326,      -8.297753249,      -7.083070165,      -11.44902551
          0,           0,         871,       -7.55515526,      -7.762676308,      -8.304373933,      -7.083448542,      -11.45095283
          0,           0,         872,      -7.555533918,      -7.764762537,      -8.310852353,      -7.083820447,      -11.45286806
          0,           0,         873,      -7.555900543,      -7.766854083,      -8.317179409,      -7.084185166,       -11.4547072
          0,           0,         874,      -7.556282898,      -7.768778119,      -8.323845721,      -7.084559492,      -11.45668906
          0,           0,         875,      -7.556594543,       -7.77093754,      -8.330147451,      -7.084884917,      -11.45865832
          0,           0,         876,       -7.55690318,      -7.773134277,      -8.336207264,      -7.085212546,      -11.46061442
          0,           0,         877,      -7.557207742,      -7.775334341,      -8.342051873,      -7.085537238,       -11.4625573
          0,           0,         878,      -7.557487865,      -7.777530056,      -8.347679302,      -7.085836901,      -11.46448705
          0,           0,         879,      -7.557737883,      -7.779718806,      -8.353120953,      -7.086113239,      -11.46640383
          0,           0,         880,      -7.557973211,      -7.781897233,      -8.358320286,      -7.086381419,      -10.60232713
          0,           0,         881,      -7.558196432,      -7.784048621,      -8.363159472,      -7.086643095,      -11.22930006
          0,           0,         882,      -7.558409493,      -7.786213363,      -8.367981071,      -7.086900486,      -11.45414025
          0,           0,         883,      -7.558580316,      -7.788357011,      -8.372458966,      -7.087118718,      -11.47301657
          0,           0,         884,      -7.558698967,      -7.790284866,      -8.377130786,      -7.087283861,      -11.47577084
          0,           0,         885,      -7.558770312,      -7.792448351,      -8.381280503,      -7.087425287,      -11.47774588
          0,           0,         886,      -7.558852483,      -7.794632181,      -8.385086054,      -7.087581423,       -11.4796708
          0,           0,         887,      -7.558938739,      -7.796800871,      -8.388606118,      -7.087744226,      -11.47560389
          0,           0,         888,      -7.559016823,      -7.798965778,      -8.391861266,      -7.087898863,      -11.48331117
          0,           0,         889,      -7.559097606,      -7.801084961,      -8.394819417,      -7.088062877,      -10.57121393
          0,           0,         890,      -7.559168004,      -7.803180722,      -8.397496919,      -7.088216473,      -10.98860484
          0,           0,         891,      -7.559235958,      -7.805245406,      -8.399897793,      -7.088373936,      -11.42196149
          0,           0,         892,      -7.559295915,      -7.807286016,      -8.402015941,      -7.088526393,      -11.48696629
          0,           0,         893,      -7.559276927,      -7.809047595,      -8.404243916,      -7.088602241,      -11.49246042
          0,           0,         894,      -7.559239506,      -7.811064976,      -8.405913883,      -7.088677521,      -10.39921724
          0,           0,         895,      -7.559209175,      -7.813091367,      -8.407238116,      -7.088754172,      -10.83947978
          0,           0,         896,      -7.559182845,      -7.815089951,      -8.408288225,      -7.088835347,      -10.92032937
          0,           0,         897,      -7.559142339,      -7.817086429,      -8.409078484,      -7.088897632,      -11.27053705
          0,           0,         898,      -7.559090615,      -7.819002432,      -8.409587409,      -7.088951104,      -11.48694826
          0,           0,         899,      -7.559001501,       -7.82088128,      -8.409863519,      -7.088966674,      -11.50326827
          0,           0,         900,      -7.558891794,      -7.822720212,      -8.409949823,      -7.088963514,      -11.50595318
          0,           0,         901,       -7.55877155,      -7.824516871,       -8.40983049,      -7.088951112,      -11.50783725
          0,           0,         902,      -7.558486662,      -7.825913228,      -8.409807039,      -7.088784679,       -11.5098323
          0,           0,         903,      -7.558219423,      -7.827624232,      -8.409301057,      -7.088646857,      -11.51181565
