"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         665,      -8.143700488,      -7.467245384,      -8.488616809,      -7.450683117,       -11.0916204
          0,           0,         666,      -8.145764094,      -7.469466576,      -8.496378625,      -7.453382913,       -11.0939831
          0,           0,         667,      -8.147738533,      -7.471683843,      -8.503487888,      -7.455949825,      -11.09636362
          0,           0,         668,      -8.149630069,      -7.473897626,      -8.509946655,      -7.458391636,      -11.09876124
          0,           0,         669,      -8.151445016,      -7.476108361,      -8.515763673,       -7.46071698,      -11.10117522
          0,           0,         670,       -8.15318988,      -7.478316593,      -8.520951519,      -7.462935026,      -11.10360486
          0,           0,         671,      -8.154871329,      -7.480522925,      -8.525526143,      -7.465055595,      -11.10604944
          0,           0,         672,      -8.156495512,      -7.482727823,      -8.529506021,      -7.467088158,      -11.10850831
          0,           0,         673,      -8.158068894,      -7.484931908,      -8.532910006,      -7.469042785,      -11.11098078
          0,           0,         674,      -8.159597577,      -7.487135783,       -8.53575823,      -7.470929284,      -11.11346626
          0,           0,         675,      -8.161087592,      -7.489339991,      -8.538070473,      -7.472757509,      -11.11596415
          0,           0,         676,      -8.162544693,      -7.491545111,      -8.539866979,      -7.474537196,      -11.11847389
          0,           0,         677,      -8.163974395,      -7.493751691,       -8.54116769,      -7.476277822,      -11.12099499
          0,           0,         678,      -8.165381919,       -7.49596021,      -8.541992646,      -7.477988308,      -11.12352699
          0,           0,         679,      -8.166772203,       -7.49817108,      -8.542362588,      -7.479677301,      -11.12606945
          0,           0,         680,      -8.168149698,      -7.500384593,      -8.542299274,      -7.481352726,      -11.12862218
          0,           0,         681,      -8.169519006,      -7.502601041,      -8.541825341,      -7.483022419,      -11.13118471
          0,           0,         682,      -8.170884393,       -7.50482076,      -8.540966452,      -7.484693909,      -11.13375617
          0,           0,         683,      -8.172249475,      -7.507043817,      -8.539750105,      -7.486373518,      -11.13633688
          0,           0,         684,      -8.173618136,      -7.509270404,      -8.538205737,      -7.488067685,      -11.13892592
          0,           0,         685,      -8.174993756,      -7.511500542,      -8.536366321,       -7.48978224,      -11.14152457
          0,           0,         686,      -8.176379693,      -7.513734255,      -8.534266803,      -7.491522572,      -11.14413144
          0,           0,         687,      -8.177779194,      -7.515971542,      -8.531945082,      -7.493293923,      -11.14674639
          0,           0,         688,      -8.179195353,      -7.518212351,      -8.529440957,      -7.495100941,      -11.14936924
          0,           0,         689,      -8.180630977,      -7.520456555,       -8.52679653,      -7.496947981,      -11.15199983
          0,           0,         690,      -8.182088943,       -7.52270408,      -8.524054688,      -7.498839245,      -11.15463796
          0,           0,         691,      -8.183571913,      -7.524954775,      -8.521259442,      -7.500778486,      -11.15728345
          0,           0,         692,      -8.185082581,      -7.527208557,      -8.518454884,      -7.502769395,      -11.15993614
          0,           0,         693,      -8.186623364,      -7.529465279,      -8.515685289,      -7.504815289,      -11.16259584
          0,           0,         694,      -8.188196821,      -7.531724917,      -8.512993488,      -7.506919511,      -11.16526183
          0,           0,         695,      -8.189805293,      -7.533987435,      -8.510422016,      -7.509085316,      -11.16793444
          0,           0,         696,      -8.191450643,      -7.536252653,      -8.508011766,      -7.511315081,      -11.17061309
          0,           0,         697,       -8.19313502,      -7.538520634,       -8.50580077,      -7.513611521,      -11.17329805
          0,           0,         698,      -8.194860223,      -7.540791371,      -8.503826492,      -7.515977274,      -11.17598883
          0,           0,         699,       -8.19662801,      -7.543064957,      -8.502122565,      -7.518414525,      -11.17868495
          0,           0,         700,      -8.198439684,      -7.545341401,      -8.500722259,      -7.520925444,      -11.18138621
          0,           0,         701,      -8.200296219,      -7.547620733,      -8.499654885,       -7.52351134,      -11.18409235
          0,           0,         702,      -8.202198642,      -7.549903138,      -8.498947201,      -7.526173798,      -11.18680306
          0,           0,         703,      -8.204147675,      -7.552188781,      -8.498624422,      -7.528914301,      -11.18951802
          0,           0,         704,      -8.206143503,      -7.554477794,      -8.498709257,      -7.531733623,      -11.19223693
          0,           0,         705,      -8.208186147,      -7.556770375,      -8.499221519,      -7.534632376,      -11.19495944
          0,           0,         706,        -8.2102753,      -7.559066725,      -8.500179329,      -7.537610954,      -11.19768521
          0,           0,         707,      -8.212410158,      -7.561366978,      -8.501599066,      -7.540669269,      -11.20041389
          0,           0,         708,      -8.214589511,      -7.563671257,      -8.503494606,      -7.543806667,      -11.20314512
          0,           0,         709,      -8.216811845,      -7.565979746,      -8.505877374,      -7.547021803,      -11.20587855
          0,           0,         710,      -8.219075427,      -7.568292609,      -8.508757462,      -7.550313546,      -11.20861381
          0,           0,         711,      -8.221377995,      -7.570609923,      -8.512143788,      -7.553680122,      -11.21135056
          0,           0,         712,      -8.223716852,      -7.572931731,      -8.516042861,       -7.55711899,      -11.21408839
          0,           0,         713,      -8.226089014,      -7.575258059,      -8.520459781,       -7.56062735,      -11.21682691
          0,           0,         714,      -8.228491093,      -7.577588865,      -8.525398204,      -7.564201779,      -11.21956577
          0,           0,         715,        -8.2309195,      -7.579924101,       -8.53085932,      -7.567838402,      -11.22230459
          0,           0,         716,      -8.233370177,      -7.582263559,      -8.536844089,      -7.571532851,      -11.22504302
          0,           0,         717,      -8.235838751,      -7.584606992,      -8.543350716,       -7.57527998,      -11.22778067
          0,           0,         718,      -8.238320884,      -7.586954196,      -8.550375851,      -7.579074775,      -11.23051719
          0,           0,         719,      -8.240811583,      -7.589304694,      -8.557915233,      -7.582910967,      -11.23325223
          0,           0,         720,      -8.243306071,      -7.591658133,      -8.565960959,      -7.586782378,      -11.23598542
          0,           0,         721,      -8.245799246,      -7.594013988,      -8.574504916,       -7.59068225,      -11.23871642
          0,           0,         722,      -8.248286143,      -7.596371751,      -8.583535597,      -7.594603812,      -11.24144492
          0,           0,         723,      -8.250761429,      -7.598730784,      -8.593039982,      -7.598539302,      -11.24417056
          0,           0,         724,      -8.253219882,      -7.601090374,      -8.603001428,       -7.60248074,      -11.24689303
          0,           0,         725,      -8.255656357,      -7.603449785,      -8.613400808,      -7.606420198,      -11.24961198
          0,           0,         726,      -8.258065797,      -7.605808243,      -8.624215282,      -7.610349208,      -11.25232714
          0,           0,         727,      -8.260443608,      -7.608165033,      -8.635418346,      -7.614259905,      -11.25503818
          0,           0,         728,      -8.262785224,      -7.610519352,      -8.646980579,      -7.618144032,      -11.25774483
          0,           0,         729,      -8.265086307,      -7.612870344,      -8.658867763,       -7.62199344,      -11.26044678
          0,           0,         730,      -8.267342724,      -7.615217147,       -8.67104125,      -7.625799827,      -11.26314377
          0,           0,         731,      -8.269550715,      -7.617558879,        -8.6834569,       -7.62955503,      -11.26583557
          0,           0,         732,      -8.271706882,      -7.619894657,      -8.696065798,      -7.633251325,      -11.26852196
          0,           0,         733,      -8.273808299,      -7.622223658,       -8.70881312,      -7.636881239,      -11.27120268
          0,           0,         734,      -8.275852336,      -7.624545037,      -8.721639459,      -7.640437601,      -11.27387758
          0,           0,         735,      -8.277837117,       -7.62685812,      -8.734479404,      -7.643914274,      -11.27654658
          0,           0,         736,      -8.279760961,       -7.62916216,      -8.747263465,       -7.64730526,      -11.27920856
          0,           0,         737,      -8.281622646,      -7.631456445,      -8.759917404,      -7.650605266,       -11.2818643
          0,           0,         738,      -8.283421434,      -7.633740353,      -8.772363382,      -7.653809527,      -11.28451336
          0,           0,         739,      -8.285157052,      -7.636013342,      -8.784522009,      -7.656914101,      -11.28715561
          0,           0,         740,      -8.286829616,      -7.638274895,      -8.796313244,      -7.659915779,      -11.28979071
          0,           0,         741,      -8.288439728,      -7.640524602,      -8.807658308,      -7.662812006,      -11.29241834
          0,           0,         742,      -8.289988213,      -7.642762082,      -8.818482739,      -7.665600911,      -11.29503951
          0,           0,         743,      -8.291476471,      -7.644987081,      -8.828717209,      -7.668281497,      -11.29765314
          0,           0,         744,      -8.292906184,      -7.647199412,      -8.838301687,       -7.67085364,      -11.30025917
          0,           0,         745,      -8.294279215,      -7.649398907,      -8.847186279,      -7.673317564,      -11.30285765
          0,           0,         746,      -8.295597689,      -7.651585455,      -8.855333578,      -7.675674157,      -11.30544786
          0,           0,         747,       -8.29686446,      -7.653759237,      -8.862721344,      -7.677926274,       -11.3080305
          0,           0,         748,      -8.298082039,      -7.655920292,      -8.869341624,      -7.680076059,      -11.31060521
          0,           0,         749,      -8.299253328,      -7.658068799,      -8.875201398,       -7.68212664,      -11.31317199
          0,           0,         750,      -8.300381173,      -7.660204905,      -8.880321863,      -7.684081262,      -11.31573068
          0,           0,         751,      -8.301468887,      -7.662328994,      -8.884738145,      -7.685944555,      -11.31828117
          0,           0,         752,      -8.302519317,      -7.664441306,      -8.888495807,      -7.687720432,      -11.32082409
          0,           0,         753,      -8.303535791,       -7.66654226,      -8.891650166,      -7.689413936,      -11.32335873
          0,           0,         754,      -8.304521349,      -7.668632228,      -8.894262986,      -7.691029925,      -11.32588517
          0,           0,         755,       -8.30547908,      -7.670711659,      -8.896400367,      -7.692573434,      -11.32840347
          0,           0,         756,      -8.306412142,       -7.67278104,      -8.898130841,      -7.694050086,      -11.33091362
          0,           0,         757,       -8.30732361,       -7.67484092,       -8.89952291,      -7.695465457,       -11.3334156
          0,           0,         758,      -8.308216237,      -7.676891768,      -8.900642944,      -7.696824734,      -11.33590946
          0,           0,         759,      -8.309093032,      -7.678934188,      -8.901554858,      -7.698133794,       -11.3383952
          0,           0,         760,      -8.309956691,      -7.680968748,      -8.902318246,      -7.699398213,      -11.34087283
          0,           0,         761,      -8.310809493,      -7.682995862,      -8.902987114,      -7.700622719,      -11.34334241
          0,           0,         762,      -8.311654086,      -7.685016162,       -8.90361104,      -7.701812939,        -11.345804
          0,           0,         763,      -8.312492625,      -7.687030129,      -8.904233641,      -7.702973775,      -11.34825763
          0,           0,         764,      -8.313327266,      -7.689038269,      -8.904893057,       -7.70411006,      -11.35070333
          0,           0,         765,      -8.314160061,      -7.691041139,      -8.905622077,      -7.705226582,      -11.35314118
          0,           0,         766,       -8.31499285,      -7.693039221,      -8.906448293,      -7.706327886,      -11.35557122
          0,           0,         767,      -8.315827384,      -7.695033021,      -8.907394463,      -7.707418391,      -11.35799353
          0,           0,         768,      -8.316665137,      -7.697022947,      -8.908478523,      -7.708501972,      -11.36040816
          0,           0,         769,      -8.317507467,      -7.699009403,      -8.909714126,        -7.7095823,      -11.36281518
          0,           0,         770,      -8.318355658,      -7.700992806,      -8.911111139,      -7.710662989,       -11.3652147
          0,           0,         771,      -8.319210694,      -7.702973428,      -8.912675319,      -7.711746816,      -11.36760676
          0,           0,         772,      -8.320072399,      -7.704951639,      -8.914409698,      -7.712835545,      -11.36999149
          0,           0,         773,      -8.320942608,      -7.706927886,      -8.916312482,      -7.713933275,      -11.37236897
          0,           0,         774,      -8.321822416,      -7.708902388,      -8.918381519,      -7.715042721,      -11.37473934
          0,           0,         775,      -8.322712191,      -7.710875353,      -8.920612226,      -7.716165697,      -11.37710264
          0,           0,         776,      -8.323612457,      -7.712846969,      -8.922996606,      -7.717304176,      -11.37945894
          0,           0,         777,      -8.324523648,      -7.714817397,      -8.925524609,      -7.718459881,      -11.38180833
          0,           0,         778,      -8.325446286,      -7.716786878,      -8.928184745,      -7.719634684,      -11.38415093
          0,           0,         779,      -8.326380668,      -7.718755523,      -8.930963696,      -7.720830127,      -11.38648686
          0,           0,         780,      -8.327326986,       -7.72072346,      -8.933847417,      -7.722047347,      -11.38881618
          0,           0,         781,      -8.328285319,      -7.722690776,      -8.936819885,      -7.723287395,        -11.391139
          0,           0,         782,      -8.329255726,       -7.72465752,       -8.93986388,      -7.724551105,      -11.39345539
          0,           0,         783,      -8.330238134,       -7.72662371,      -8.942961266,      -7.725838962,      -11.39576545
          0,           0,         784,      -8.331232646,      -7.728589441,      -8.946093479,      -7.727151772,      -11.39806929
          0,           0,         785,      -8.332239174,      -7.730554719,      -8.949241483,      -7.728489984,      -11.40036703
          0,           0,         786,       -8.33325762,      -7.732519536,      -8.952385773,      -7.729853851,      -11.40265875
          0,           0,         787,      -8.334287818,      -7.734483873,      -8.955507035,      -7.731243607,      -11.40494457
          0,           0,         788,      -8.335329704,      -7.736447756,      -8.958586287,      -7.732659586,      -11.40722462
          0,           0,         789,       -8.33638306,      -7.738411118,      -8.961604759,      -7.734101728,      -11.40949895
          0,           0,         790,       -8.33744755,      -7.740373891,      -8.964544571,      -7.735569775,      -11.41176768
          0,           0,         791,      -8.338522879,      -7.742336028,      -8.967389334,      -7.737063493,      -11.41403086
          0,           0,         792,       -8.33960884,       -7.74429752,      -8.970124072,       -7.73858264,      -11.41628858
          0,           0,         793,      -8.340704132,      -7.746258261,      -8.972734133,      -7.740125683,      -11.41854099
          0,           0,         794,      -8.341808362,      -7.748218269,      -8.975205018,      -7.741692261,      -11.42078818
          0,           0,         795,      -8.342922332,      -7.750177531,      -8.977525526,      -7.743283338,      -11.42303026
          0,           0,         796,       -8.34404556,      -7.752135927,       -8.97968934,      -7.744898151,      -11.42526731
          0,           0,         797,      -8.345177616,      -7.754093294,      -8.981689804,      -7.746535857,      -11.42749942
          0,           0,         798,      -8.346318284,      -7.756049576,      -8.983522895,      -7.748196114,      -11.42972662
          0,           0,         799,      -8.347467287,      -7.758004725,      -8.985187055,      -7.749878446,      -11.43194902
          0,           0,         800,      -8.348624231,      -7.759958612,      -8.986682894,      -7.751582018,       -11.4341667
          0,           0,         801,      -8.349788934,      -7.761911237,      -8.988013848,      -7.753306491,      -11.43637974
          0,           0,         802,      -8.350961049,      -7.763862508,      -8.989185332,       -7.75505121,      -11.43858819
          0,           0,         803,      -8.352140122,      -7.765812295,      -8.990204507,      -7.756815223,      -11.44079211
          0,           0,         804,      -8.353325813,      -7.767760531,      -8.991080586,      -7.758597726,       -11.4429916
          0,           0,         805,       -8.35451795,      -7.769707215,       -8.99182496,      -7.760398369,      -11.44518668
          0,           0,         806,      -8.355716139,      -7.771652275,      -8.992449951,      -7.762216264,      -11.44737743
          0,           0,         807,       -8.35692005,      -7.773595637,      -8.992969282,      -7.764050652,      -11.44956393
          0,           0,         808,      -8.358129435,      -7.775537293,      -8.993397762,      -7.765900928,      -11.45174623
          0,           0,         809,      -8.359343903,      -7.777477171,       -8.99375071,      -7.767766225,      -11.45392439
          0,           0,         810,      -8.360563089,      -7.779415213,      -8.994043933,      -7.769645699,      -11.45609845
          0,           0,         811,      -8.361786653,      -7.781351362,      -8.994293382,      -7.771538447,      -11.45826846
          0,           0,         812,      -8.363014316,      -7.783285615,      -8.994515191,      -7.773443798,      -11.46043445
          0,           0,         813,      -8.364245669,      -7.785217914,      -8.994725073,      -7.775360824,      -11.46259649
          0,           0,         814,      -8.365480397,      -7.787148231,      -8.994938278,      -7.777288627,       -11.4647546
          0,           0,         815,      -8.366718167,      -7.789076573,      -8.995169675,      -7.779226504,      -11.46690884
          0,           0,         816,      -8.367958544,      -7.791002862,      -8.995433127,      -7.781173386,      -11.46905926
          0,           0,         817,      -8.369201233,      -7.792927109,      -8.995741762,       -7.78312847,      -11.47120588
          0,           0,         818,      -8.370445751,      -7.794849239,      -8.996107408,      -7.785090567,      -11.47334873
          0,           0,         819,      -8.371691671,       -7.79676921,      -8.996540878,      -7.787058609,      -11.47548788
          0,           0,         820,      -8.372938745,      -7.798687069,      -8.997052114,      -7.789031882,      -11.47762332
          0,           0,         821,      -8.374186457,      -7.800602744,      -8.997649485,      -7.791009137,       -11.4797551
          0,           0,         822,      -8.375434348,      -7.802516189,      -8.998340139,      -7.792989197,      -11.48188324
          0,           0,         823,      -8.376682116,      -7.804427436,      -8.999130301,      -7.794971289,      -11.48400777
          0,           0,         824,      -8.377929177,      -7.806336385,      -9.000024302,      -7.796953823,      -11.48612875
          0,           0,         825,      -8.379175101,      -7.808242993,      -9.001025573,      -7.798935722,      -11.48824622
          0,           0,         826,      -8.380419544,      -7.810147273,      -9.002136432,      -7.800916022,      -11.49036017
          0,           0,         827,      -8.381661986,       -7.81204918,      -9.003357829,      -7.802893424,      -11.49247063
          0,           0,         828,      -8.382901941,      -7.813948652,      -9.004689434,      -7.804866589,      -11.49457767
          0,           0,         829,      -8.384138976,      -7.815845654,      -9.006129914,      -7.806834306,      -11.49668129
          0,           0,         830,      -8.385372589,      -7.817740122,      -9.007676836,      -7.808795252,      -11.49878149
          0,           0,         831,       -8.38660224,      -7.819631971,      -9.009326606,      -7.810747921,      -11.50087835
          0,           0,         832,      -8.387827638,      -7.821521204,      -9.011075062,      -7.812691364,      -11.50297184
          0,           0,         833,      -8.389048271,      -7.823407759,      -9.012917036,      -7.814624213,      -11.50506204
          0,           0,         834,        -8.3902637,      -7.825291557,      -9.014846526,      -7.816545171,      -11.50714895
          0,           0,         835,      -8.391473489,      -7.827172541,      -9.016856917,      -7.818452919,      -11.50923261
          0,           0,         836,       -8.39267726,      -7.829050669,       -9.01894113,      -7.820346339,      -11.51131303
          0,           0,         837,      -8.393874557,      -7.830925835,      -9.021091441,       -7.82222406,      -11.51339027
          0,           0,         838,      -8.395065159,      -7.832798043,      -9.023300005,      -7.824085147,      -11.51546436
          0,           0,         839,      -8.396248544,      -7.834667133,       -9.02555839,      -7.825928151,      -11.51753536
          0,           0,         840,      -8.397424623,      -7.836533155,      -9.027858551,      -7.827752461,      -11.51960327
          0,           0,         841,      -8.398593017,      -7.838396006,      -9.030192129,      -7.829556931,      -11.52166813
          0,           0,         842,      -8.399753483,      -7.840255636,      -9.032550856,      -7.831340617,      -11.52372999
          0,           0,         843,       -8.40090584,      -7.842112005,       -9.03492691,      -7.833102817,      -11.52578889
          0,           0,         844,      -8.402049963,      -7.843965089,      -9.037312674,      -7.834842846,      -11.52784488
          0,           0,         845,      -8.403185737,       -7.84581485,      -9.039700972,      -7.836560103,      -11.52989799
          0,           0,         846,      -8.404312976,      -7.847661214,      -9.042085099,      -7.838253955,      -11.53194828
          0,           0,         847,      -8.405431632,      -7.849504143,      -9.044458751,      -7.839923815,       -11.5339958
          0,           0,         848,      -8.406541743,      -7.851343636,      -9.046816502,       -7.84156946,      -11.53604064
          0,           0,         849,      -8.407643394,       -7.85317971,      -9.049153743,      -7.843190844,      -11.53808285
          0,           0,         850,      -8.408736677,      -7.855012373,        -9.0514665,      -7.844787918,      -11.54012242
          0,           0,         851,      -8.409821636,      -7.856841603,      -9.053751433,      -7.846360589,      -11.54215947
          0,           0,         852,      -8.410898535,      -7.858667457,      -9.056006247,      -7.847909229,      -11.54419401
          0,           0,         853,      -8.411967407,      -7.860489886,      -9.058228838,      -7.849433715,      -11.54622614
          0,           0,         854,      -8.413028579,      -7.862308959,      -9.060418226,      -7.850934573,      -11.54825589
          0,           0,         855,      -8.414082344,      -7.864124747,      -9.062574081,      -7.852412381,      -11.55028335
          0,           0,         856,      -8.415128954,      -7.865937271,      -9.064696492,        -7.8538676,      -11.55230857
          0,           0,         857,      -8.416168775,      -7.867746618,       -9.06678627,      -7.855301027,      -11.55433163
          0,           0,         858,      -8.417202134,      -7.869552834,      -9.068844508,      -7.856713389,      -11.55635259
          0,           0,         859,      -8.418229386,      -7.871356002,      -9.070872643,      -7.858105484,      -11.55837151
          0,           0,         860,      -8.419250931,      -7.873156196,      -9.072872396,      -7.859478254,      -11.56038848
          0,           0,         861,      -8.420267127,      -7.874953474,      -9.074845325,      -7.860832448,      -11.56240358
          0,           0,         862,       -8.42127857,      -7.876748024,      -9.076793623,      -7.862169534,       -11.5644169
          0,           0,         863,      -8.422285628,      -7.878539924,       -9.07871913,       -7.86349059,      -11.56642856
          0,           0,         864,      -8.423288787,      -7.880329302,      -9.080623619,      -7.864796865,      -11.56843854
          0,           0,         865,      -8.424288513,      -7.882116272,      -9.082508452,      -7.866089511,      -11.57044656
          0,           0,         866,       -8.42528528,      -7.883900975,      -9.084374841,      -7.867369912,      -11.57245327
          0,           0,         867,      -8.426279429,      -7.885683459,      -9.086223156,       -7.86863902,      -11.57445862
          0,           0,         868,      -8.427271543,      -7.887463909,       -9.08805376,      -7.869898347,      -11.57646263
          0,           0,         869,      -8.428262183,      -7.889242528,      -9.089866714,      -7.871149538,      -11.57846543
          0,           0,         870,      -8.429251736,      -7.891019402,      -9.091661035,      -7.872393756,      -11.58046715
          0,           0,         871,      -8.430240555,      -7.892794614,      -9.093434954,      -7.873632049,       -11.5824676
          0,           0,         872,       -8.43122915,      -7.894568314,      -9.095186534,      -7.874865908,      -11.58446643
          0,           0,         873,      -8.432217932,      -7.896340637,      -9.096912997,      -7.876096553,      -11.58646453
          0,           0,         874,      -8.433207336,      -7.898111707,      -9.098611027,      -7.877325285,      -11.58846181
          0,           0,         875,      -8.434197812,      -7.899881695,       -9.10027677,      -7.878553419,      -11.59045827
          0,           0,         876,       -8.43518977,      -7.901650714,      -9.101905962,      -7.879782308,      -11.59245384
          0,           0,         877,      -8.436183493,      -7.903418825,      -9.103493498,      -7.881012894,      -11.59444854
          0,           0,         878,       -8.43717936,      -7.905186159,      -9.105034165,      -7.882246415,      -11.59644292
          0,           0,         879,      -8.438177704,      -7.906952808,      -9.106522215,      -7.883483871,      -11.59843671
          0,           0,         880,      -8.439178781,      -7.908718824,      -9.107951626,      -7.884726195,      -11.60042995
          0,           0,         881,      -8.440182972,      -7.910484343,      -9.109316417,      -7.885974482,       -11.6024227
          0,           0,         882,      -8.441190551,      -7.912249445,      -9.110610539,      -7.887229691,      -11.60441504
          0,           0,         883,      -8.442201799,      -7.914014215,      -9.111828093,      -7.888492791,      -11.60640703
          0,           0,         884,      -8.443216994,      -7.915778733,      -9.112963826,      -7.889764705,      -11.60839871
          0,           0,         885,       -8.44423617,      -7.917543004,      -9.114012823,      -7.891045835,      -11.61039002
          0,           0,         886,      -8.445259574,      -7.919307095,      -9.114969984,      -7.892336928,      -11.61238071
          0,           0,         887,      -8.446287478,      -7.921071098,      -9.115830579,      -7.893638812,      -11.61437155
          0,           0,         888,      -8.447319958,      -7.922835013,      -9.116590226,      -7.894951919,      -11.61636273
          0,           0,         889,      -8.448357264,      -7.924598914,      -9.117245793,       -7.89627705,      -11.61835383
          0,           0,         890,      -8.449399472,      -7.926362805,      -9.117794561,      -7.897614543,      -11.62034485
          0,           0,         891,      -8.450446816,      -7.928126756,      -9.118235127,      -7.898965113,      -11.62233582
          0,           0,         892,      -8.451499348,      -7.929890766,      -9.118566654,      -7.900329096,      -11.62432678
          0,           0,         893,      -8.452557179,      -7.931654859,      -9.118789469,       -7.90170695,      -11.62631782
          0,           0,         894,      -8.453620378,      -7.933419035,      -9.118904628,      -7.903098945,      -11.62830891
          0,           0,         895,      -8.454688959,      -7.935183271,      -9.118914056,      -7.904505229,      -11.63030011
          0,           0,         896,      -8.455763121,      -7.936947645,      -9.118820995,      -7.905926337,      -11.63229145
          0,           0,         897,      -8.456842747,       -7.93871207,      -9.118628984,      -7.907362124,      -11.63428292
          0,           0,         898,      -8.457927921,      -7.940476574,      -9.118342757,       -7.90881285,      -11.63627455
          0,           0,         899,      -8.459018654,      -7.942241145,      -9.117967758,      -7.910278617,      -11.63826636
          0,           0,         900,      -8.460114998,      -7.944005819,      -9.117510267,      -7.911759635,      -11.64025834
          0,           0,         901,      -8.461216857,      -7.945770529,      -9.116976926,      -7.913255745,       -11.6422505
          0,           0,         902,      -8.462324241,        -7.9475353,      -9.116375186,      -7.914767071,      -11.64424288
          0,           0,         903,      -8.463437231,      -7.949300182,      -9.115713096,      -7.916293844,      -11.64623543
          0,           0,         904,      -8.464555591,      -7.951065063,      -9.114998651,      -7.917835628,       -11.6482282
          0,           0,         905,      -8.465679401,      -7.952829999,      -9.114240338,      -7.919392518,      -11.65022114
          0,           0,         906,      -8.466808593,      -7.954594997,      -9.113446908,      -7.920964441,      -11.65221429
          0,           0,         907,      -8.467943081,      -7.956360031,      -9.112627109,      -7.922551226,      -11.65420762
          0,           0,         908,      -8.469082693,      -7.958125053,      -9.111789635,      -7.924152513,      -11.65620113
          0,           0,         909,      -8.470227474,      -7.959890135,      -9.110943282,      -7.925768359,       -11.6581948
          0,           0,         910,      -8.471377265,      -7.961655259,      -9.110096689,      -7.927398474,      -11.66018863
          0,           0,         911,      -8.472531967,      -7.963420416,       -9.10925821,      -7.929042596,       -11.6621826
          0,           0,         912,      -8.473691398,      -7.965185572,      -9.108435959,      -7.930700329,      -11.66417671
          0,           0,         913,      -8.474855514,      -7.966950783,       -9.10763772,       -7.93237152,      -11.66617094
          0,           0,         914,      -8.476024138,      -7.968716024,      -9.106870958,      -7.934055787,      -11.66816525
          0,           0,         915,      -8.477197136,      -7.970481315,      -9.106142697,      -7.935752769,      -11.67015966
          0,           0,         916,      -8.478374374,      -7.972246661,      -9.105459462,      -7.937462177,      -11.67215413
          0,           0,         917,      -8.479555571,      -7.974012011,      -9.104827767,      -7.939183294,      -11.67414865
          0,           0,         918,      -8.480740596,      -7.975777405,      -9.104253273,      -7.940915833,       -11.6761432
          0,           0,         919,      -8.481929323,      -7.977542876,      -9.103741046,      -7.942659404,      -11.67813778
          0,           0,         920,      -8.483121559,      -7.979308435,      -9.103295881,      -7.944413574,      -11.68013235
          0,           0,         921,      -8.484317078,      -7.981074064,      -9.102921974,      -7.946177814,      -11.68212689
          0,           0,         922,       -8.48551563,      -7.982839732,      -9.102622879,      -7.947951427,      -11.68412136
          0,           0,         923,      -8.486717091,       -7.98460551,      -9.102402043,      -7.949734187,      -11.68611576
          0,           0,         924,      -8.487921271,      -7.986371404,       -9.10226207,      -7.951525486,      -11.68811004
          0,           0,         925,      -8.489127861,      -7.988137372,      -9.102205438,      -7.953324663,      -11.69010419
          0,           0,         926,      -8.490336669,      -7.989903429,      -9.102233894,      -7.955131213,       -11.6920982
          0,           0,         927,      -8.491547487,      -7.991669578,      -9.102348695,      -7.956944474,      -11.69409203
          0,           0,         928,      -8.492760082,      -7.993435827,      -9.102550968,      -7.958763944,      -11.69608569
          0,           0,         929,      -8.493974258,      -7.995202191,      -9.102841211,      -7.960589062,      -11.69807912
          0,           0,         930,      -8.495189708,       -7.99696862,      -9.103219583,      -7.962419046,      -11.70007231
          0,           0,         931,      -8.496406213,      -7.998735125,      -9.103685809,      -7.964253322,      -11.70206526
          0,           0,         932,      -8.497623647,      -8.000501759,      -9.104239255,      -7.966091469,       -11.7040579
          0,           0,         933,      -8.498841672,      -8.002268458,      -9.104879199,      -7.967932685,      -11.70605024
          0,           0,         934,      -8.500060085,      -8.004035225,      -9.105604174,      -7.969776354,      -11.70804227
          0,           0,         935,      -8.501278702,       -8.00580207,      -9.106412629,      -7.971621943,      -11.71003397
          0,           0,         936,      -8.502497264,      -8.007568963,      -9.107302787,      -7.973468781,      -11.71202534
          0,           0,         937,      -8.503715608,      -8.009335915,      -9.108272456,      -7.975316396,      -11.71401632
          0,           0,         938,      -8.504933413,      -8.011102859,       -9.10931935,      -7.977163925,      -11.71600692
          0,           0,         939,      -8.506150542,      -8.012869814,      -9.110440661,      -7.979010928,      -11.71799712
          0,           0,         940,      -8.507366828,      -8.014636782,      -9.111633581,      -7.980856855,      -11.71998693
          0,           0,         941,      -8.508582063,       -8.01640373,      -9.112895137,      -7.982701149,      -11.72197631
          0,           0,         942,      -8.509796032,      -8.018170624,      -9.114222044,       -7.98454316,      -11.72396525
          0,           0,         943,      -8.511008593,      -8.019937463,      -9.115610769,       -7.98638241,      -11.72595376
          0,           0,         944,       -8.51221961,      -8.021704245,       -9.11705782,       -7.98821847,      -11.72794182
          0,           0,         945,      -8.513428909,      -8.023470935,      -9.118559541,      -7.990050818,      -11.72992943
          0,           0,         946,      -8.514636305,      -8.025237483,      -9.120112044,      -7.991878901,      -11.73191657
          0,           0,         947,      -8.515841715,      -8.027003902,      -9.121711182,      -7.993702299,      -11.73390328
