"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         190,      -6.971282829,      -6.999190061,       -7.41635103,      -6.478806297,      -11.12376972
          0,           0,         191,      -6.971018893,      -7.001472733,       -7.42421054,      -6.478463796,      -11.12563452
          0,           0,         192,      -6.969737536,      -7.003832766,      -7.432174786,      -6.477325226,      -11.11531493
          0,           0,         193,      -6.968610382,      -7.006300862,      -7.440009959,      -6.476265285,      -11.11917016
          0,           0,         194,       -6.96821726,      -7.008824689,      -7.447506442,      -6.475810702,      -11.10932726
          0,           0,         195,      -6.968085369,      -7.011511047,      -7.454792459,       -6.47553668,      -11.10121383
          0,           0,         196,      -6.967567038,      -7.014305059,      -7.461576617,      -6.474945797,      -11.12045512
          0,           0,         197,      -6.966976125,      -7.016927868,      -7.467926377,      -6.474365121,      -10.43878666
          0,           0,         198,      -6.966109922,      -7.019485772,      -7.473657272,      -6.473674771,      -11.02202213
          0,           0,         199,      -6.964505239,      -7.021907742,      -7.478858094,      -6.472587024,           -11.118
          0,           0,         200,       -6.96173306,      -7.024108245,      -7.483522884,      -6.470554536,      -11.11949861
          0,           0,         201,      -6.958165556,      -7.026143296,      -7.487397244,       -6.46787859,      -11.11860349
          0,           0,         202,      -6.955518501,      -7.027933968,      -7.490433629,      -6.466004719,      -11.11770985
          0,           0,         203,      -6.953178077,      -7.029520495,      -7.492600813,      -6.464408427,      -11.11685949
          0,           0,         204,      -6.950743094,       -7.03085027,      -7.493918405,      -6.462779339,        -11.116022
          0,           0,         205,      -6.953245972,      -7.031820478,      -7.494456124,      -6.465482826,      -11.11517372
          0,           0,         206,      -6.964237779,      -7.032627521,      -7.494077085,      -6.475503814,      -10.32898844
          0,           0,         207,      -6.977049226,      -7.033699233,      -7.492483329,      -6.486688309,      -10.99170382
          0,           0,         208,      -6.985795661,      -7.038295265,      -7.489953878,       -6.49424719,      -11.10811141
          0,           0,         209,       -6.99515191,      -7.037344207,      -7.487431065,      -6.502086812,      -11.11206327
          0,           0,         210,      -7.000924709,      -7.039149536,      -7.484563197,      -6.506777561,      -11.11160393
          0,           0,         211,      -7.003835538,      -7.041606206,      -7.481432149,      -6.509440717,      -11.11100901
          0,           0,         212,      -7.009355132,      -7.044065623,      -7.478668865,      -6.514197643,      -11.11043114
          0,           0,         213,      -7.010794127,      -7.046967337,      -7.475660164,      -6.515621681,      -11.10988731
          0,           0,         214,      -7.008314598,      -7.050067103,      -7.472608782,      -6.514084384,      -11.10938891
          0,           0,         215,      -7.008273591,      -7.053111281,      -7.469984849,      -6.514399775,       -11.1089341
          0,           0,         216,      -7.006500039,      -7.056563418,      -7.467132719,      -6.513155937,      -11.10850411
          0,           0,         217,      -7.004740368,      -7.060306186,      -7.464091741,      -6.512059435,      -11.10802394
          0,           0,         218,      -7.005225219,      -7.064082775,      -7.461484612,      -6.512902975,       -11.1075578
          0,           0,         219,      -7.007958501,      -7.067846695,      -7.459355891,      -6.515554282,      -11.10714127
          0,           0,         220,      -7.009083621,      -7.071821287,      -7.457266154,      -6.516981472,      -11.10674408
          0,           0,         221,       -7.00954023,      -7.075770701,      -7.455423938,      -6.518069831,      -11.10636293
          0,           0,         222,      -7.010720392,       -7.07952035,      -7.454195878,      -6.519930892,       -11.1059957
          0,           0,         223,      -7.012060494,      -7.083113833,      -7.453552135,      -6.521889316,      -11.10563953
          0,           0,         224,      -7.011644549,      -7.086698117,      -7.453052941,      -6.522504899,      -11.10529186
          0,           0,         225,      -7.011090618,      -7.090024604,      -7.453072686,      -6.523042837,      -11.10495088
          0,           0,         226,      -7.011563879,      -7.093142971,      -7.453768019,      -6.524421028,      -11.10461581
          0,           0,         227,      -7.011018615,      -7.096218453,      -7.454857698,      -6.524858452,      -11.10428828
          0,           0,         228,      -7.009727413,      -7.099179061,      -7.456269481,      -6.524766961,      -11.10396995
          0,           0,         229,      -7.008646785,      -7.101863517,      -7.458319622,      -6.524902607,      -11.10365606
          0,           0,         230,      -7.007524856,      -7.104259624,      -7.460995833,      -6.524985261,      -11.10334213
          0,           0,         231,      -7.005716094,       -7.10637211,      -7.464061437,      -6.524496043,      -11.10302499
          0,           0,         232,      -7.003782406,      -7.108103548,      -7.467661371,      -6.523915279,      -11.10270508
          0,           0,         233,      -7.001702887,      -7.109407083,      -7.471891956,      -6.523179939,      -11.10238391
          0,           0,         234,      -6.999032264,      -7.110258286,      -7.476578429,      -6.521927776,      -11.10206539
          0,           0,         235,      -6.996049683,      -7.110565602,      -7.481790211,      -6.520397006,      -11.10175605
          0,           0,         236,       -6.99267005,      -7.110266248,      -7.487588422,      -6.518464074,       -11.1014532
          0,           0,         237,      -6.990532037,      -7.109318301,      -7.493831512,      -6.517659081,       -11.1011404
          0,           0,         238,      -7.000673681,      -7.107725529,      -7.500587054,      -6.528092445,      -11.10084208
          0,           0,         239,      -7.016223183,      -7.106327268,      -7.507375771,      -6.543033667,      -11.10057815
          0,           0,         240,      -7.033143101,      -7.105532819,      -7.513772082,      -6.558962545,      -11.10032146
          0,           0,         241,       -7.04885082,      -7.105259383,      -7.520832492,       -6.57300096,      -11.10006659
          0,           0,         242,      -7.055186159,      -7.105624299,       -7.52819825,       -6.57863305,        -11.099811
          0,           0,         243,      -7.067204289,      -7.105886262,      -7.536675663,      -6.589189043,      -11.09955477
          0,           0,         244,      -7.075666757,      -7.106757721,      -7.545569476,      -6.596082936,      -11.09929761
          0,           0,         245,      -7.078092715,      -7.108162742,      -7.554558237,       -6.59787891,      -11.09903935
          0,           0,         246,      -7.081460316,      -7.109486014,      -7.564373458,      -6.600717217,      -11.09878143
          0,           0,         247,      -7.087655268,      -7.111015851,      -7.574518699,      -6.605646769,      -11.09865027
          0,           0,         248,      -7.089547291,      -7.116654071,      -7.583570532,      -6.607180822,      -11.09823227
          0,           0,         249,      -7.089185799,      -7.115937434,       -7.59370611,      -6.606723603,      -11.09793366
          0,           0,         250,       -7.09006546,      -7.117744832,      -7.604238089,      -6.607421881,      -11.09764721
          0,           0,         251,       -7.09246917,      -7.120265102,      -7.614782102,      -6.609123626,      -11.09737221
          0,           0,         252,       -7.09063312,      -7.123434416,      -7.624317434,      -6.607455447,      -11.09709814
          0,           0,         253,      -7.087656765,      -7.126612527,      -7.634105879,      -6.605047288,      -11.09681531
          0,           0,         254,      -7.086332863,       -7.12960898,      -7.644321946,      -6.604196362,       -11.0965202
          0,           0,         255,      -7.086814291,      -7.132688916,      -7.654527429,      -6.604713651,      -11.09621278
          0,           0,         256,      -7.083915291,      -7.136142982,      -7.663536816,      -6.602433815,      -11.09589333
          0,           0,         257,      -7.079915352,      -7.139533078,      -7.672307519,       -6.59936528,      -11.09556035
          0,           0,         258,      -7.076568265,      -7.142644016,        -7.6812981,      -6.596950701,      -10.33503097
          0,           0,         259,       -7.07425784,      -7.145553192,      -7.690199769,      -6.595313486,      -10.97094871
          0,           0,         260,      -7.070657448,      -7.151203537,      -7.697351611,      -6.592756386,      -11.09130682
          0,           0,         261,      -7.064984519,        -7.1514222,      -7.704390634,      -6.588205391,      -11.09413611
          0,           0,         262,      -7.059360951,      -7.153151372,      -7.711168051,      -6.583941411,      -11.09381283
          0,           0,         263,      -7.054383777,      -7.154726759,      -7.717712306,       -6.58016547,      -11.09344511
          0,           0,         264,      -7.047946094,      -7.155891615,      -7.722847408,      -6.575109953,      -11.09307755
          0,           0,         265,      -7.040896086,      -7.156354147,      -7.727195158,      -6.569568378,       -11.0927067
          0,           0,         266,      -7.034386473,      -7.155931109,      -7.731595124,      -6.564531124,      -11.09232873
          0,           0,         267,      -7.027378054,      -7.154641004,      -7.735613681,      -6.558960219,      -11.09194094
          0,           0,         268,      -7.031207519,      -7.152427893,      -7.738427844,      -6.563683211,      -10.27963274
          0,           0,         269,      -7.051115242,      -7.149852763,      -7.740694611,      -6.583212793,      -10.96075698
          0,           0,         270,      -7.073502377,      -7.148142589,      -7.740637674,      -6.604288959,      -11.08594602
          0,           0,         271,      -7.089404126,      -7.147418117,      -7.738965102,      -6.618808374,      -11.09017228
          0,           0,         272,       -7.10582016,      -7.147243422,      -7.738243129,      -6.633067695,      -11.08994723
          0,           0,         273,      -7.111571365,       -7.14793532,      -7.737593882,       -6.63753609,      -11.08957355
          0,           0,         274,      -7.114957607,      -7.148719376,      -7.738324205,      -6.639966084,      -11.08919006
          0,           0,         275,      -7.124204303,      -7.149695862,      -7.739906269,      -6.647162642,       -11.0888036
