"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         223,      -5.873196018,        -6.3918262,      -6.506120968,      -5.669397095,      -8.498533845,      -2.026774362
          0,           0,         224,      -5.874434902,      -6.385043145,      -6.510751813,      -5.672664273,      -8.508166836,      -2.036905069
          0,           0,         225,      -5.871867944,      -6.410363073,      -6.516686799,      -5.671022995,      -8.516293115,      -2.046837109
          0,           0,         226,      -5.880290282,      -6.413129826,      -6.521306622,      -5.677921671,      -8.523846518,      -2.054717247
          0,           0,         227,      -5.886733102,      -6.396853686,      -6.525662202,      -5.685358994,      -8.529896173,       -2.06470037
          0,           0,         228,       -5.88291112,      -6.413715354,      -6.531600195,      -5.683516223,      -8.534822677,      -2.074536303
          0,           0,         229,      -5.886967163,      -6.432501977,      -6.536673285,      -5.686677107,      -8.539520187,      -2.082831695
          0,           0,         230,       -5.89737084,        -6.4175021,      -6.541324837,      -5.696335279,      -8.543870003,      -2.093252025
          0,           0,         231,      -5.892901232,      -6.408078204,      -6.547028692,      -5.694632133,      -8.545766514,      -2.099164759
          0,           0,         232,      -5.891531728,      -6.436103824,      -6.552734215,      -5.693658622,      -8.548010915,      -2.103226813
          0,           0,         233,      -5.902422971,      -6.432849121,      -6.558495881,      -5.702802822,      -8.550386092,      -2.112021503
          0,           0,         234,      -5.906874494,      -6.416578877,      -6.564240604,      -5.708947092,      -8.553000582,      -2.121348958
          0,           0,         235,      -5.903012895,      -6.438509188,       -6.56988777,      -5.706866451,      -8.556561632,       -2.13077945
          0,           0,         236,      -5.909926538,      -6.456104261,      -6.576177176,      -5.712225448,      -8.560180935,      -2.140839311
          0,           0,         237,      -5.920842306,      -6.436971584,      -6.582446744,      -5.722714038,      -8.564181443,      -2.150174221
