"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         213,      -5.342756838,      -5.444429788,       -5.29288922,      -4.740794165,      -8.016375749,      -1.659157163
          0,           0,         214,      -5.342831648,      -5.444246436,      -5.292857593,      -4.741487143,      -8.011773279,      -1.662439681
          0,           0,         215,      -5.342939137,      -5.444095776,      -5.292855749,      -4.742250927,      -8.006828852,      -1.665720631
          0,           0,         216,       -5.34307609,      -5.443986841,      -5.292884697,      -4.743082415,       -8.00155874,      -1.668966049
          0,           0,         217,      -5.343238902,      -5.443927897,      -5.292945443,       -4.74397779,      -7.995982635,      -1.672180059
          0,           0,         218,       -5.34342362,      -5.443926207,      -5.293038944,      -4.744932544,      -7.990119664,      -1.675354375
          0,           0,         219,      -5.343626004,      -5.443987783,      -5.293166066,      -4.745941507,      -7.983993169,      -1.678498286
          0,           0,         220,      -5.343841566,      -5.444117169,      -5.293327536,      -4.746998872,      -7.977614953,      -1.681592867
          0,           0,         221,      -5.344065613,      -5.444317312,      -5.293523909,      -4.748098224,      -7.970996991,      -1.684647909
          0,           0,         222,      -5.344293291,      -5.444589406,      -5.293755528,      -4.749232581,      -7.964151097,      -1.687660667
          0,           0,         223,      -5.344519627,      -5.444932869,      -5.294022508,      -4.750394441,      -7.957096002,       -1.69062623
          0,           0,         224,      -5.344739574,      -5.445345314,      -5.294324723,      -4.751575833,      -7.949839557,      -1.693552195
          0,           0,         225,      -5.344948062,      -5.445822601,      -5.294661793,      -4.752768395,      -7.942481943,      -1.696443208
          0,           0,         226,      -5.345140046,      -5.446358943,      -5.295033083,      -4.753963448,      -7.935070042,      -1.699309429
          0,           0,         227,       -5.34531056,      -5.446947074,      -5.295437712,      -4.755152125,      -7.927578374,      -1.702128558
          0,           0,         228,       -5.34545475,      -5.447578307,      -5.295874539,      -4.756325334,      -7.919941346,      -1.704896926
          0,           0,         229,      -5.345567996,        -5.4482429,      -5.296342209,      -4.757474019,      -7.912144369,      -1.707622324
          0,           0,         230,      -5.345645973,      -5.448930413,      -5.296839233,      -4.758589368,      -7.904193806,       -1.71028287
          0,           0,         231,      -5.345684578,      -5.449629806,      -5.297363842,       -4.75966269,      -7.896101112,      -1.712921534
          0,           0,         232,      -5.345680068,      -5.450329764,      -5.297914073,       -4.76068565,      -7.887851644,       -1.71549599
          0,           0,         233,      -5.345629154,      -5.451019142,      -5.298487848,      -4.761650462,        -7.8794435,      -1.717975092
