"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         168,      -7.578809988,      -7.667198462,      -7.983223153,      -7.483293624,      -9.347912233,      -3.653674093
          0,           0,         169,      -7.585804021,      -7.667642165,      -7.977434317,      -7.494623018,      -9.396106629,       -3.71865059
          0,           0,         170,       -7.57992259,      -7.662399031,      -7.970556449,      -7.485438638,      -9.431756166,      -3.783030843
          0,           0,         171,      -7.561546209,      -7.659908555,      -7.946867403,      -7.459065878,      -9.451195542,       -3.72948389
          0,           0,         172,      -7.558193102,      -7.652640969,      -7.954977137,      -7.455542183,      -9.504024438,      -3.893727815
          0,           0,         173,      -7.554150245,      -7.638643336,      -7.934680355,      -7.451645209,      -9.511523478,      -3.771338084
          0,           0,         174,      -7.550261713,      -7.634809676,      -7.930475235,      -7.446040371,      -9.537371898,      -3.913137984
          0,           0,         175,      -7.529083368,      -7.619819037,      -7.911711245,      -7.418879833,       -9.57063972,      -3.760795388
          0,           0,         176,       -7.51754711,      -7.599604606,      -7.911712834,      -7.401309081,      -9.583664998,      -3.755992949
          0,           0,         177,      -7.510312842,      -7.589600329,      -7.875787532,      -7.393309757,      -9.594361903,      -3.599274125
          0,           0,         178,      -7.496772185,      -7.554797659,      -7.877124428,       -7.37926511,      -9.588782337,      -3.561504048
          0,           0,         179,      -7.466587439,      -7.511013526,      -7.852651088,      -7.339984457,      -9.587098681,      -3.524864567
          0,           0,         180,      -7.422662793,      -7.434874764,      -7.842974165,      -7.279271288,      -9.590304405,      -3.687066235
          0,           0,         181,      -7.404528054,      -7.403320129,      -7.764855336,      -7.262033277,      -9.598248636,      -3.728583749
          0,           0,         182,      -7.391387304,      -7.399506259,      -7.754006959,      -7.244328306,      -9.599150029,      -3.736877486
          0,           0,         183,      -7.398626437,      -7.445117288,      -7.709146661,      -7.247786389,      -9.603521884,      -3.528452644
          0,           0,         184,      -7.411971383,      -7.493662007,      -7.702993249,       -7.27143291,      -9.551954255,       -3.40428718
          0,           0,         185,      -7.399903591,      -7.503767226,      -7.692140734,      -7.260713522,       -9.18701756,      -2.821593029
          0,           0,         186,      -7.386360708,      -7.479535904,      -7.678463596,      -7.246353422,      -9.614409631,       -3.64241261
          0,           0,         187,      -7.346703463,      -7.418945592,      -7.649372688,      -7.204484723,      -9.446957999,      -3.011591763
          0,           0,         188,      -7.296221594,      -7.339883968,      -7.622077311,      -7.143228254,      -9.427961848,      -3.141942408
          0,           0,         189,      -7.269395206,      -7.300353353,      -7.556310832,      -7.110153338,      -9.380539402,      -3.117588862
          0,           0,         190,      -7.267217998,      -7.301872376,      -7.532072392,      -7.110044591,      -9.087299637,      -2.643714727
          0,           0,         191,      -7.228262976,      -7.269782108,      -7.524245086,      -7.068535601,      -9.492264194,      -3.091728117
          0,           0,         192,      -7.248841084,      -7.319967574,       -7.47542514,      -7.086539369,      -9.195517104,      -3.139597698
          0,           0,         193,      -7.271739493,      -7.408691744,      -7.463178897,      -7.120118469,      -9.365126844,      -3.087303666
          0,           0,         194,      -7.260511032,      -7.397046638,      -7.472447325,       -7.10683875,      -9.314624945,      -3.059057706
          0,           0,         195,      -7.230929838,        -7.3375737,      -7.457014338,      -7.075585595,      -9.070412983,      -2.641209703
          0,           0,         196,      -7.195444108,      -7.255314232,      -7.437635916,      -7.034091398,      -9.084557805,      -2.594159387
          0,           0,         197,      -7.175652935,      -7.206459068,      -7.405260249,      -7.012139584,      -9.043146923,      -2.685765258
          0,           0,         198,      -7.155688714,      -7.178184268,      -7.388222559,      -6.989394302,      -9.274842799,      -3.133271477
          0,           0,         199,      -7.130240938,      -7.174373349,      -7.387815047,      -6.960430558,      -9.398001538,      -2.919977087
          0,           0,         200,      -7.163715873,      -7.263824582,      -7.367896074,      -6.990739276,      -9.213952834,      -2.836947612
          0,           0,         201,      -7.180834565,      -7.271872124,       -7.39359917,      -7.017512574,      -9.014928487,      -2.704199251
          0,           0,         202,      -7.172162456,      -7.219282076,      -7.405301828,      -7.005862107,      -8.984551703,      -2.749652116
          0,           0,         203,      -7.127546697,      -7.110581511,      -7.440438137,      -6.953659097,      -9.241877498,      -2.901437867
          0,           0,         204,      -7.137048049,       -7.11959707,      -7.375315626,      -6.967075343,      -9.524236196,      -3.286127618
          0,           0,         205,      -7.169757344,       -7.25419936,      -7.368737679,      -7.013356659,      -9.055190684,      -2.645063355
          0,           0,         206,      -7.162169128,      -7.229331189,      -7.395457463,      -7.003927322,      -9.310557119,      -3.001138187
          0,           0,         207,      -7.166805473,      -7.197675411,      -7.442682416,      -7.009204188,      -9.123365403,      -2.768125828
          0,           0,         208,      -7.180354612,      -7.239780751,      -7.424983366,      -7.020737705,       -9.11052553,        -2.8693392
          0,           0,         209,      -7.175431432,      -7.275282524,      -7.389910514,      -7.016753255,      -9.060528771,      -2.720202152
          0,           0,         210,      -7.165137171,      -7.241746559,      -7.384377735,      -7.001612152,      -9.258124001,      -2.948552968
          0,           0,         211,      -7.173851971,      -7.212559962,      -7.411104044,      -7.016065903,      -8.800940401,      -2.364720106
          0,           0,         212,      -7.132048729,      -7.150177321,      -7.396863374,      -6.963672225,      -8.716136017,      -2.409842178
          0,           0,         213,      -7.165125158,      -7.237670075,      -7.399751633,      -6.995747626,      -8.984875881,      -3.230472711
          0,           0,         214,      -7.183067418,      -7.258367889,      -7.427131712,      -7.017108268,      -8.983178787,      -3.233995092
          0,           0,         215,      -7.201585221,      -7.278901157,      -7.455162101,      -7.039336673,       -8.97982258,      -3.220752271
          0,           0,         216,       -7.22035648,      -7.299428243,      -7.483432721,      -7.062151922,      -8.975107279,      -3.203781387
          0,           0,         217,      -7.239214846,      -7.320165651,      -7.511708065,      -7.085433127,      -8.969184177,      -3.183820175
          0,           0,         218,       -7.25853695,      -7.341743399,      -7.539619615,      -7.109618495,      -8.962208088,      -3.161665275
          0,           0,         219,      -7.279552767,      -7.363881356,      -7.567995919,      -7.135927017,      -8.954330774,      -3.137997113
          0,           0,         220,      -7.300868322,      -7.386223774,      -7.597062722,       -7.16309957,      -8.945697436,      -3.113480432
          0,           0,         221,      -7.321557105,      -7.408735849,      -7.625702643,      -7.190142327,      -8.936445966,      -3.088664727
          0,           0,         222,      -7.342848864,       -7.43171517,      -7.653425294,       -7.21856833,      -8.926710183,      -3.064068534
          0,           0,         223,       -7.36390503,      -7.454892462,       -7.68044082,      -7.247277137,      -8.916614925,      -3.040077989
          0,           0,         224,      -7.384777539,      -7.477771124,       -7.70767894,       -7.27605827,      -8.906281745,      -3.017011308
          0,           0,         225,      -7.404840423,      -7.500184824,      -7.735068355,      -7.304929637,      -8.895831109,      -2.995083572
          0,           0,         226,      -7.423688925,      -7.521645195,      -7.761619452,      -7.332834321,       -8.88538836,      -2.974554948
          0,           0,         227,      -7.441217656,      -7.541532023,       -7.78696588,      -7.358609712,      -8.875083353,      -2.955670315
