"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         203,       -6.52273022,      -6.647418736,      -6.987461379,      -6.494332864,      -11.25631367
          0,           0,         204,       -6.52881791,      -6.651108489,      -6.994518671,       -6.50055642,      -11.25275958
          0,           0,         205,      -6.534826471,      -6.654664741,      -7.001391615,      -6.506659939,      -11.24957196
          0,           0,         206,       -6.54075363,      -6.658088916,      -7.008097862,      -6.512641123,      -11.24629223
          0,           0,         207,      -6.546588945,      -6.661385925,      -7.014636321,      -6.518491433,      -11.24302277
          0,           0,         208,      -6.552340464,       -6.66455944,      -7.021054089,      -6.524220305,       -11.2398201
          0,           0,         209,      -6.558005933,      -6.667615145,      -7.027364404,      -6.529826941,      -11.23666969
          0,           0,         210,      -6.563594011,      -6.670563063,      -7.033607529,      -6.535322118,      -11.23351657
          0,           0,         211,      -6.569106009,      -6.673411366,      -7.039799099,      -6.540709057,      -11.23039721
          0,           0,         212,      -6.574546519,      -6.676165191,      -7.045966075,      -6.545995185,      -11.22729851
          0,           0,         213,      -6.579917192,      -6.678838341,      -7.052107319,      -6.551184244,      -11.22423937
          0,           0,         214,      -6.585226647,      -6.681440814,      -7.058241351,      -6.556287617,      -11.22122459
          0,           0,         215,      -6.590486196,      -6.683982465,      -7.064384773,      -6.561318508,      -11.21827256
          0,           0,         216,      -6.595700845,      -6.686470729,       -7.07053548,      -6.566284575,      -11.21541697
          0,           0,         217,      -6.600883798,      -6.688915157,       -7.07670694,        -6.5712016,      -11.21257437
          0,           0,         218,      -6.606048164,      -6.691323409,      -7.082908446,      -6.576084425,      -11.20982256
          0,           0,         219,      -6.611203054,      -6.693702513,      -7.089133476,      -6.580943735,      -11.20710086
          0,           0,         220,      -6.616371111,      -6.696059274,      -7.095414289,      -6.585803408,      -11.20439131
          0,           0,         221,      -6.621548368,      -6.698401077,      -7.101714552,      -6.590661523,       -11.2017609
          0,           0,         222,      -6.626736034,      -6.700733224,       -7.10800716,      -6.595520333,      -11.19914302
          0,           0,         223,      -6.631955213,      -6.703058412,      -7.114324258,      -6.600401097,      -11.19661792
          0,           0,         224,      -6.637213505,      -6.705382853,      -7.120669253,      -6.605311944,      -11.19416608
          0,           0,         225,      -6.642485955,      -6.707706482,       -7.12695281,      -6.610227927,       -11.1916855
          0,           0,         226,      -6.647787989,      -6.710029696,      -7.133214374,      -6.615164193,      -11.18954441
          0,           0,         227,      -6.653126448,      -6.712353713,      -7.139467331,      -6.620126161,      -11.18735084
          0,           0,         228,      -6.658494299,      -6.714678071,      -7.145685886,      -6.625104973,      -11.18523186
