"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         396,      -7.075565612,       -7.09082924,      -7.604093732,      -7.025519023,      -10.82413715
          0,           0,         397,      -7.074981802,       -7.09256578,      -7.604024598,      -7.025269647,      -10.82814021
          0,           0,         398,      -7.074819773,      -7.094296272,      -7.603952102,      -7.025388046,      -10.83223994
          0,           0,         399,       -7.07503967,      -7.096016384,      -7.603881375,      -7.025844364,        -10.836428
          0,           0,         400,      -7.075451348,      -7.097720966,      -7.603842665,      -7.026509566,      -10.84068083
          0,           0,         401,      -7.076036245,      -7.099406606,      -7.603870218,      -7.027373208,      -10.84461459
          0,           0,         402,      -7.077229504,      -7.101064591,      -7.603898627,      -7.028775667,      -10.84918016
          0,           0,         403,      -7.078624382,      -7.102697803,      -7.603920246,      -7.030413423,      -10.85339545
          0,           0,         404,      -7.079814675,      -7.104309329,      -7.603797389,       -7.03193236,      -10.85762287
          0,           0,         405,      -7.080510674,      -7.105903736,      -7.603472872,      -7.033052295,      -10.86195548
          0,           0,         406,      -7.080779006,      -7.107488855,      -7.603042934,      -7.033774207,      -10.86627433
          0,           0,         407,      -7.080801401,      -7.109067741,      -7.602590344,      -7.034193661,      -10.87054925
          0,           0,         408,      -7.080779858,       -7.11064121,      -7.602174431,      -7.034459347,      -10.87475534
          0,           0,         409,      -7.080504365,       -7.11221362,      -7.601924441,      -7.034424132,      -10.87882946
          0,           0,         410,       -7.08025384,      -7.113780065,      -7.601830725,      -7.034323337,      -10.88276246
          0,           0,         411,      -7.079905306,      -7.115339163,      -7.601912334,      -7.034104453,      -10.88660887
          0,           0,         412,      -7.079324261,      -7.116889721,      -7.602211846,      -7.033696818,      -10.89039638
          0,           0,         413,      -7.079097244,      -7.118420251,      -7.602625261,      -7.033575974,      -10.89381401
          0,           0,         414,      -7.079151348,      -7.119928602,      -7.603120578,      -7.033709215,      -10.89782624
          0,           0,         415,      -7.079287868,      -7.121417821,      -7.603747649,      -7.033966117,      -10.90155302
          0,           0,         416,      -7.079865389,      -7.122884681,      -7.604440844,      -7.034621317,      -10.90518978
          0,           0,         417,      -7.080888149,      -7.124329185,       -7.60515421,      -7.035673757,      -10.90875951
          0,           0,         418,      -7.082216138,      -7.125754105,      -7.605911635,      -7.037032286,      -10.91227527
          0,           0,         419,      -7.083416813,       -7.12716599,      -7.606759624,      -7.038366659,      -10.91548489
          0,           0,         420,      -7.084834169,      -7.128563539,      -7.607669736,      -7.039928994,      -10.91888083
          0,           0,         421,      -7.086556271,      -7.129949426,      -7.608533211,      -7.041779231,      -10.92199866
          0,           0,         422,      -7.088450017,      -7.131335295,      -7.609334402,      -7.043798756,      -10.92518013
          0,           0,         423,      -7.090160468,       -7.13273185,      -7.610057529,      -7.045682692,      -10.92843487
          0,           0,         424,      -7.091207301,      -7.134151841,      -7.610746742,       -7.04701944,      -10.93120204
          0,           0,         425,      -7.092006225,      -7.135597896,      -7.611439844,      -7.048098509,      -10.93475372
          0,           0,         426,      -7.092658299,      -7.137071822,       -7.61210955,      -7.048967481,      -10.93787333
          0,           0,         427,      -7.093152644,      -7.138577583,       -7.61280835,       -7.04962613,      -10.94087603
          0,           0,         428,      -7.093564109,       -7.14011309,      -7.613615687,      -7.050147916,      -10.94380469
          0,           0,         429,      -7.093963001,      -7.141671427,      -7.614504005,      -7.050620557,      -10.94667293
          0,           0,         430,      -7.093970539,      -7.143248688,      -7.615559032,      -7.050775239,      -10.94945102
          0,           0,         431,      -7.094069767,      -7.144828814,      -7.616710633,      -7.051015082,      -10.95213562
          0,           0,         432,      -7.094422566,      -7.146403701,      -7.617935805,      -7.051508514,      -10.95475446
          0,           0,         433,      -7.095197165,      -7.147972951,      -7.619224933,      -7.052374276,      -10.95730915
          0,           0,         434,      -7.096511461,      -7.149532246,      -7.620486922,      -7.053698259,      -10.95980526
          0,           0,         435,      -7.098030638,      -7.151080492,      -7.621747283,      -7.055256513,      -10.96162927
          0,           0,         436,      -7.099542898,       -7.15261833,      -7.623086515,      -7.056875012,      -10.96419747
          0,           0,         437,       -7.10148928,      -7.154136943,      -7.624403601,      -7.058881784,      -10.96681337
          0,           0,         438,      -7.103654996,      -7.155639825,      -7.625654456,      -7.061089947,      -10.96900605
          0,           0,         439,       -7.10574491,      -7.157128134,      -7.626872839,      -7.063276333,      -10.97109023
          0,           0,         440,      -7.107490343,      -7.158603445,      -7.628108212,      -7.065236883,      -10.97313877
          0,           0,         441,      -7.109428267,      -7.160067522,      -7.629351095,      -7.067357807,      -10.97518184
          0,           0,         442,      -7.111533314,      -7.161526935,      -7.630479231,      -7.069579563,      -10.97723647
          0,           0,         443,      -7.113618367,      -7.162988053,       -7.63152764,      -7.071746394,      -10.97929298
          0,           0,         444,      -7.115522237,      -7.164458758,      -7.632534937,      -7.073726467,      -10.98133783
          0,           0,         445,      -7.116778045,      -7.165944712,      -7.633529195,      -7.075151873,      -10.98254515
          0,           0,         446,      -7.117479499,      -7.167443644,      -7.634611347,      -7.076084289,      -10.98520142
          0,           0,         447,       -7.11831242,      -7.168947511,      -7.635700382,      -7.077060402,      -10.98717362
          0,           0,         448,      -7.119053856,      -7.170465911,      -7.636784967,      -7.077902132,      -10.98902129
          0,           0,         449,      -7.119877339,      -7.171993953,       -7.63790085,      -7.078764325,      -10.99081118
          0,           0,         450,      -7.120477003,      -7.173528812,      -7.639065973,      -7.079436464,      -10.99253871
          0,           0,         451,      -7.121209934,       -7.17506132,      -7.640306151,      -7.080210259,      -10.99420136
          0,           0,         452,      -7.121830519,      -7.176591166,      -7.641541253,      -7.080925254,      -10.99581808
          0,           0,         453,      -7.122260577,      -7.178125941,      -7.642941962,      -7.081530227,      -10.99734519
          0,           0,         454,      -7.123352098,       -7.17964102,      -7.644317565,      -7.082675793,       -10.9972343
          0,           0,         455,      -7.124781543,       -7.18114584,      -7.645624859,      -7.084134318,      -11.00010225
          0,           0,         456,      -7.126108803,      -7.182650958,      -7.646989781,      -7.085553589,      -11.00165971
          0,           0,         457,      -7.127877287,       -7.18414978,      -7.648336893,      -7.087344307,      -11.00303879
          0,           0,         458,      -7.129941698,       -7.18564941,      -7.649614174,      -7.089382599,      -10.39936107
          0,           0,         459,      -7.131922641,      -7.187140554,      -7.650826472,      -7.091405478,      -10.76432362
          0,           0,         460,      -7.133619704,      -7.188636754,      -7.652128352,      -7.093233533,      -10.44656336
          0,           0,         461,       -7.13527619,      -7.190126124,      -7.653382874,      -7.095020894,      -10.85864272
          0,           0,         462,      -7.136925813,      -7.191621124,      -7.654567989,      -7.096792289,      -11.00199197
          0,           0,         463,       -7.13882822,      -7.193114058,      -7.655682394,      -7.098761667,      -10.36558324
          0,           0,         464,      -7.140242071,      -7.194609347,      -7.656737894,      -7.100339889,      -10.89084123
          0,           0,         465,      -7.141365918,      -7.196119688,      -7.657840415,      -7.101668376,       -11.0063181
          0,           0,         466,      -7.142624988,      -7.197645408,       -7.65888584,      -7.103052655,      -10.98039995
          0,           0,         467,      -7.143897252,      -7.199176031,      -7.659847342,      -7.104400481,      -10.27759574
          0,           0,         468,      -7.145232344,      -7.200707085,      -7.660766977,      -7.105765281,      -10.89106926
          0,           0,         469,      -7.146349991,      -7.202253215,       -7.66171985,      -7.106927629,      -10.99853709
          0,           0,         470,      -7.147011065,      -7.203810072,       -7.66264409,       -7.10772691,      -10.99656108
          0,           0,         471,      -7.147294196,      -7.205384402,      -7.663697687,      -7.108205925,      -11.01788525
          0,           0,         472,      -7.147853071,      -7.206940385,      -7.664691131,      -7.108891298,      -11.02077085
          0,           0,         473,       -7.14827043,      -7.208488864,      -7.665692861,      -7.109453313,      -11.02110898
          0,           0,         474,      -7.148997624,      -7.210027182,      -7.666650457,      -7.110263795,      -10.18474499
          0,           0,         475,      -7.149815372,      -7.211560546,      -7.667550657,      -7.111169958,      -10.87608382
          0,           0,         476,          -7.15076,      -7.213101959,      -7.668512879,      -7.112185856,      -11.02180776
          0,           0,         477,      -7.151799971,      -7.214658644,       -7.66941481,      -7.113295433,      -11.02593428
          0,           0,         478,      -7.152291155,      -7.216198657,      -7.670341918,      -7.114033509,      -11.02692359
          0,           0,         479,       -7.15299783,      -7.217701575,      -7.671360803,      -7.114954788,      -11.02783684
          0,           0,         480,      -7.154258234,      -7.219193268,      -7.672262822,      -7.116304646,       -11.0287521
          0,           0,         481,      -7.155705661,      -7.220687919,      -7.673068282,       -7.11782195,      -11.02969261
          0,           0,         482,      -7.156795504,      -7.222192057,       -7.67386139,      -7.119081691,        -11.030629
          0,           0,         483,      -7.158092254,      -7.223692426,      -7.674699196,      -7.120489883,      -11.03156115
          0,           0,         484,      -7.159625166,      -7.225197143,      -7.675425455,       -7.12206533,      -11.03248542
          0,           0,         485,      -7.161172011,      -7.226713034,      -7.676087472,      -7.123649358,      -10.09026138
          0,           0,         486,      -7.162112782,      -7.228221339,      -7.676703686,      -7.124774905,      -10.83709541
          0,           0,         487,      -7.162413426,      -7.229722846,      -7.677438503,      -7.125374574,      -11.03081653
          0,           0,         488,      -7.162864228,      -7.231202182,         -7.678087,      -7.126067285,      -11.03606914
          0,           0,         489,      -7.163665083,      -7.232674735,      -7.678629556,      -7.127001198,      -11.03696162
          0,           0,         490,      -7.164592669,      -7.234154753,       -7.67909134,      -7.128001035,      -11.03786162
          0,           0,         491,      -7.165145819,      -7.235653517,      -7.679540322,      -7.128715909,       -11.0387844
          0,           0,         492,      -7.165293819,      -7.237163525,      -7.680079028,       -7.12906445,      -11.03841063
          0,           0,         493,      -7.165760665,      -7.238666683,      -7.680625524,      -7.129633569,      -11.04048032
          0,           0,         494,      -7.166349301,      -7.240194891,      -7.681080823,      -7.130271425,      -11.04150343
          0,           0,         495,      -7.166995502,      -7.241714942,      -7.681542326,      -7.130938958,      -11.04248171
          0,           0,         496,       -7.16771003,      -7.243226605,      -7.681948788,      -7.131665302,      -11.04347636
          0,           0,         497,      -7.168100276,      -7.244739474,      -7.682388141,      -7.132165162,       -11.0444594
          0,           0,         498,      -7.167749781,      -7.246255692,      -7.682861524,      -7.132085352,      -11.04538309
          0,           0,         499,      -7.167468444,      -7.247741287,      -7.683371118,      -7.132073121,      -9.997782609
          0,           0,         500,      -7.167628371,       -7.24918948,      -7.683826351,      -7.132425329,      -10.79123671
          0,           0,         501,      -7.168278252,       -7.25065287,      -7.684209295,      -7.133164111,       -11.0418702
          0,           0,         502,       -7.16890517,      -7.252121659,      -7.684540087,      -7.133911132,       -11.0490441
          0,           0,         503,      -7.169637545,      -7.253592302,      -7.684917344,       -7.13475905,      -11.05012857
          0,           0,         504,      -7.170588078,      -7.255061618,      -7.685260502,      -7.135784515,      -11.05113035
          0,           0,         505,      -7.171161526,       -7.25656046,      -7.685524183,      -7.136555525,       -11.0520738
          0,           0,         506,      -7.171065315,      -7.258046238,      -7.685921167,      -7.136805302,      -11.05299234
          0,           0,         507,      -7.171613524,      -7.259498705,      -7.686303492,      -7.137575706,      -11.05395191
          0,           0,         508,       -7.17248799,      -7.260938041,      -7.686567733,       -7.13858746,      -11.05496966
          0,           0,         509,      -7.173464258,      -7.262382582,      -7.686731809,      -7.139687365,      -11.05603873
          0,           0,         510,      -7.173989949,      -7.263836554,      -7.686949891,      -7.140433049,      -11.05712221
          0,           0,         511,      -7.174791956,      -7.265290259,      -7.687195514,      -7.141382913,      -11.05822251
          0,           0,         512,      -7.175553347,      -7.266749497,      -7.687372916,      -7.142266599,      -11.05724713
          0,           0,         513,      -7.176298313,      -7.268207173,      -7.687493516,       -7.14311319,      -11.06023028
          0,           0,         514,      -7.176431223,      -7.269690475,      -7.687541626,      -7.143488616,      -11.06146001
          0,           0,         515,      -7.175936351,      -7.271163207,      -7.687714485,       -7.14333937,      -11.06248519
          0,           0,         516,      -7.175861878,      -7.272613006,      -7.687893669,      -7.143503881,      -11.06349312
          0,           0,         517,         -7.176189,      -7.274059288,      -7.687998925,      -7.143953364,      -11.06456302
          0,           0,         518,      -7.176725942,      -7.275518093,      -7.688039147,      -7.144543655,      -11.06569452
          0,           0,         519,      -7.177175568,      -7.277006456,      -7.688098996,      -7.145054984,      -9.903010938
          0,           0,         520,      -7.177242318,      -7.278481003,      -7.688116123,      -7.145260957,      -10.73696819
          0,           0,         521,      -7.177151786,      -7.279977588,       -7.68831063,      -7.145347331,      -11.05992153
          0,           0,         522,      -7.177413913,      -7.281453467,      -7.688481913,      -7.145708468,      -11.07021632
          0,           0,         523,       -7.17789483,      -7.282921617,      -7.688568348,      -7.146234876,      -11.07151311
          0,           0,         524,      -7.178316836,      -7.284389744,      -7.688657272,      -7.146722661,      -11.07275812
          0,           0,         525,      -7.178840615,      -7.285877852,      -7.688760644,      -7.147299998,      -11.07396065
          0,           0,         526,      -7.179016727,      -7.287355869,      -7.688815856,      -7.147622858,      -11.07516218
          0,           0,         527,      -7.178316655,      -7.288818189,      -7.688932511,      -7.147271201,      -11.07627313
          0,           0,         528,      -7.178226473,      -7.290237164,      -7.689156252,      -7.147446833,      -11.07739381
          0,           0,         529,      -7.178659174,      -7.291639989,      -7.689254388,      -7.148032385,      -11.07857709
          0,           0,         530,      -7.179120732,      -7.293044669,       -7.68928473,      -7.148659507,      -11.07982254
          0,           0,         531,       -7.17961441,      -7.294447356,      -7.689360191,      -7.149321032,      -11.08110153
          0,           0,         532,      -7.180348314,      -7.295845269,      -7.689417601,      -7.150174224,      -11.08242153
          0,           0,         533,      -7.181306493,      -7.297247289,      -7.689429894,      -7.151212598,      -11.08378619
          0,           0,         534,      -7.181912687,      -7.298657135,      -7.689434352,      -7.151998727,      -11.08516305
          0,           0,         535,      -7.181981027,      -7.300066076,      -7.689555468,      -7.152358791,      -11.08279079
          0,           0,         536,      -7.182330217,      -7.301501205,      -7.689705483,      -7.152940075,      -11.08734774
          0,           0,         537,       -7.18304826,      -7.302921378,       -7.68980463,       -7.15379214,      -11.08891934
          0,           0,         538,      -7.183874583,      -7.304360962,      -7.689845481,      -7.154735576,      -11.09026579
          0,           0,         539,      -7.184174069,      -7.305813791,      -7.689920681,      -7.155248434,      -11.09158114
          0,           0,         540,      -7.184561524,        -7.3072594,        -7.6900504,      -7.155804749,      -11.09291857
          0,           0,         541,      -7.184875191,      -7.308686404,      -7.690139735,      -7.156271158,      -11.09424916
          0,           0,         542,      -7.185454332,      -7.310114126,      -7.690189078,      -7.156938733,      -11.09562416
          0,           0,         543,      -7.186094713,      -7.311550964,      -7.690197663,      -7.157646162,      -11.09704773
          0,           0,         544,      -7.186070595,      -7.312999139,      -7.690224386,      -7.157820134,      -11.09844135
          0,           0,         545,      -7.185663339,      -7.314441259,        -7.6903622,      -7.157673061,      -11.09974047
          0,           0,         546,      -7.185683653,      -7.315872011,      -7.690501154,       -7.15786932,      -11.10101271
          0,           0,         547,      -7.186038589,      -7.317335094,       -7.69061298,      -7.158309224,      -9.806333562
          0,           0,         548,        -7.1866151,      -7.318768321,      -7.690606245,      -7.158908656,      -10.67468112
          0,           0,         549,      -7.187172824,      -7.320247527,      -7.690752949,      -7.159507025,      -11.09059469
          0,           0,         550,       -7.18744612,      -7.321716874,      -7.690864266,       -7.15989109,      -11.10653367
          0,           0,         551,      -7.187558834,      -7.323171898,      -7.691031842,      -7.160147195,      -11.10810896
          0,           0,         552,      -7.187901334,        -7.3246117,      -7.691201718,      -7.160611865,      -11.10954417
          0,           0,         553,      -7.188433118,      -7.326046147,       -7.69138115,      -7.161229279,      -11.11100359
          0,           0,         554,      -7.189163641,      -7.327482729,       -7.69152691,      -7.162007042,      -11.11247247
          0,           0,         555,      -7.189962946,      -7.328944631,      -7.691643309,      -7.162870782,      -11.11388259
          0,           0,         556,      -7.190366934,      -7.330391301,      -7.691806758,      -7.163428067,      -11.11528194
          0,           0,         557,      -7.190304109,       -7.33180361,      -7.691980492,      -7.163621025,      -11.11657188
          0,           0,         558,      -7.190101009,      -7.333175241,      -7.692144555,      -7.163715948,      -11.11779584
          0,           0,         559,      -7.190377347,        -7.3345352,      -7.692307758,      -7.164238456,       -11.1190593
          0,           0,         560,      -7.190882815,      -7.335927537,      -7.692492866,      -7.164939499,        -11.120349
          0,           0,         561,      -7.191736872,      -7.337316526,      -7.692704821,      -7.165915434,      -11.12175849
          0,           0,         562,      -7.192747452,      -7.338697977,      -7.692913492,       -7.16700316,      -11.11620582
          0,           0,         563,      -7.193857675,      -7.340078413,      -7.693100948,      -7.168172342,      -11.12419128
          0,           0,         564,      -7.194715017,      -7.341466509,      -7.693306676,      -7.169142152,      -11.12631723
          0,           0,         565,      -7.195548076,      -7.342856163,      -7.693579805,      -7.170086974,      -11.12795269
          0,           0,         566,      -7.196205737,      -7.344247351,      -7.693805579,      -7.170880479,      -11.12949213
          0,           0,         567,      -7.196526583,      -7.345637708,      -7.694077133,      -7.171381459,      -11.13094788
          0,           0,         568,       -7.19720037,      -7.347019059,      -7.694347731,      -7.172171779,      -11.13241033
          0,           0,         569,      -7.197767811,      -7.348415197,      -7.694576278,      -7.172869516,      -11.13391506
          0,           0,         570,      -7.198049159,       -7.34982668,      -7.694858148,      -7.173305667,      -11.13534561
          0,           0,         571,      -7.198413229,      -7.351227072,      -7.695137471,      -7.173793334,       -11.1367455
          0,           0,         572,      -7.198812377,      -7.352620773,      -7.695405423,      -7.174298882,      -11.13815018
          0,           0,         573,      -7.199455973,      -7.354014116,      -7.695657816,      -7.174992373,      -11.13959428
          0,           0,         574,      -7.200225203,      -7.355432134,      -7.695892537,      -7.175786408,      -11.14108767
          0,           0,         575,      -7.200754194,      -7.356865848,      -7.696138177,      -7.176398133,      -11.14253265
          0,           0,         576,      -7.201020303,      -7.358332714,      -7.696462397,      -7.176796894,      -11.14387278
          0,           0,         577,      -7.201159944,      -7.359778853,      -7.696804888,      -7.177085736,        -11.145164
          0,           0,         578,      -7.201281576,      -7.361191005,      -7.697141048,      -7.177365592,      -11.14645085
          0,           0,         579,      -7.201730115,      -7.362575079,      -7.697493871,      -7.177919592,      -11.14779351
          0,           0,         580,      -7.202402716,      -7.363955714,      -7.697806882,      -7.178645814,      -11.14920757
          0,           0,         581,      -7.203257759,      -7.365344279,      -7.698099825,      -7.179536055,       -11.1506976
          0,           0,         582,      -7.203858752,      -7.366736208,      -7.698399741,      -7.180243335,      -11.15224251
          0,           0,         583,      -7.204307579,      -7.368140175,      -7.698794763,      -7.180830521,      -11.15372387
          0,           0,         584,      -7.205116482,      -7.369525863,      -7.699226693,      -7.181720123,      -11.15519425
          0,           0,         585,      -7.206092138,      -7.370900275,      -7.699626549,      -7.182757063,      -11.15671322
          0,           0,         586,      -7.207029339,      -7.372268632,      -7.700028318,      -7.183773957,      -9.710001817
          0,           0,         587,      -7.207963665,      -7.373568764,      -7.700330265,      -7.184784403,      -10.60619994
          0,           0,         588,      -7.208886219,      -7.374953676,      -7.700863525,      -7.185778878,      -11.13617377
          0,           0,         589,      -7.209469185,      -7.376303158,      -7.701226434,      -7.186485381,      -11.16251414
          0,           0,         590,      -7.209779229,      -7.377615638,      -7.701541911,      -7.187003678,      -11.16407708
          0,           0,         591,      -7.209820987,      -7.378906618,      -7.701913467,      -7.187314486,      -11.16531889
          0,           0,         592,      -7.210299232,      -7.380183878,       -7.70234235,      -7.187989988,      -11.16659314
          0,           0,         593,      -7.211132415,      -7.381475402,      -7.702763048,      -7.188935064,      -11.16799341
          0,           0,         594,       -7.21215715,      -7.382783244,      -7.703167347,      -7.190015319,      -11.15550119
          0,           0,         595,      -7.213204642,      -7.384096298,      -7.703565734,      -7.191110322,      -11.16978262
          0,           0,         596,      -7.214035391,      -7.385475625,      -7.704006088,      -7.192025791,      -11.17233312
          0,           0,         597,       -7.21498594,      -7.386830697,      -7.704502961,      -7.193032582,      -11.17387768
          0,           0,         598,      -7.215999468,      -7.388193443,      -7.704989581,      -7.194077949,      -11.17539256
          0,           0,         599,       -7.21701505,      -7.389570364,      -7.705482904,      -7.195117628,      -11.17707271
          0,           0,         600,      -7.217896019,      -7.390948442,      -7.705936164,      -7.196031916,      -11.17858534
          0,           0,         601,      -7.218433234,      -7.392329508,      -7.706379821,      -7.196668345,      -11.18001526
          0,           0,         602,      -7.218708631,      -7.393672044,      -7.706888522,      -7.197099118,      -11.18138103
          0,           0,         603,      -7.219242758,      -7.394992596,      -7.707420697,      -7.197738648,      -11.18275499
          0,           0,         604,      -7.219875709,      -7.396314251,      -7.707894253,      -7.198440793,      -11.18411076
          0,           0,         605,      -7.220363578,      -7.397636063,      -7.708361226,      -7.199009815,      -11.18543867
          0,           0,         606,      -7.220813976,      -7.398945782,      -7.708816731,      -7.199545321,      -11.18672471
          0,           0,         607,      -7.221543359,      -7.400256814,       -7.70926629,      -7.200316314,      -11.18810666
          0,           0,         608,      -7.222273577,      -7.401572183,      -7.709692192,      -7.201090399,      -11.18944731
          0,           0,         609,      -7.222806439,      -7.402877619,      -7.710142879,      -7.201713725,      -11.19080177
          0,           0,         610,      -7.223329159,      -7.404173448,        -7.7106618,      -7.202335019,      -11.19214451
          0,           0,         611,      -7.224084386,      -7.405457615,      -7.711165486,      -7.203153218,      -11.19352461
          0,           0,         612,      -7.224864493,      -7.406744477,      -7.711619932,      -7.203997168,      -11.19489065
          0,           0,         613,       -7.22545675,      -7.408027454,      -7.712106689,      -7.204694472,      -11.19620442
          0,           0,         614,      -7.226129193,      -7.409296847,      -7.712648341,      -7.205469805,      -11.19752128
          0,           0,         615,      -7.227085743,       -7.41056069,      -7.713184784,      -7.206480189,      -11.19890307
          0,           0,         616,      -7.228143178,       -7.41182821,      -7.713714308,      -7.207572733,      -11.20033587
          0,           0,         617,      -7.229053772,       -7.41309799,      -7.714221832,      -7.208552004,      -11.20180608
          0,           0,         618,      -7.229776929,      -7.414360591,      -7.714768542,      -7.209386012,      -11.20320654
          0,           0,         619,       -7.23072232,      -7.415608332,      -7.715379379,      -7.210411774,      -11.20462247
          0,           0,         620,      -7.231782355,      -7.416934716,      -7.715972115,      -7.211523961,      -11.20628963
          0,           0,         621,      -7.232914468,      -7.418244334,      -7.716550972,      -7.212687596,      -11.20779276
          0,           0,         622,      -7.234008005,      -7.419551652,      -7.717119682,      -7.213813246,      -11.20927349
          0,           0,         623,      -7.234867237,      -7.420825085,      -7.717675196,      -7.214745977,      -11.21071329
          0,           0,         624,      -7.235490634,      -7.422082644,      -7.718231255,      -7.215475099,      -11.21216402
          0,           0,         625,      -7.236285607,      -7.423324338,      -7.718782609,      -7.216351234,      -11.21350889
          0,           0,         626,       -7.23702322,      -7.424561737,      -7.719291791,      -7.217170351,      -11.21480879
          0,           0,         627,      -7.237503792,      -7.425791707,      -7.719799288,      -7.217770784,      -11.21601446
          0,           0,         628,      -7.237859065,      -7.427014176,      -7.720311707,      -7.218272709,      -11.21712895
          0,           0,         629,      -7.238546178,       -7.42822037,       -7.72084399,      -7.219066164,      -11.21836466
          0,           0,         630,      -7.239229945,      -7.429432729,      -7.721406242,      -7.219839117,      -11.21968211
          0,           0,         631,      -7.240091441,      -7.430657118,      -7.721990108,      -7.220748742,      -11.22110368
          0,           0,         632,      -7.241069855,       -7.43190007,      -7.722564982,      -7.221744435,      -11.22258309
          0,           0,         633,      -7.241971367,      -7.433149333,      -7.723157889,      -7.222657828,      -11.19659208
          0,           0,         634,      -7.242897259,      -7.434385188,      -7.723744319,      -7.223588847,      -11.22332603
          0,           0,         635,       -7.24382094,      -7.435629781,      -7.724316234,      -7.224512435,      -11.22680466
          0,           0,         636,      -7.244700634,      -7.436872865,      -7.724862274,      -7.225406309,      -11.22844281
          0,           0,         637,       -7.24546073,       -7.43810765,      -7.725437668,      -7.226212907,      -11.22992472
          0,           0,         638,      -7.246164354,      -7.439335538,      -7.726035648,      -7.226979002,      -11.23132293
          0,           0,         639,      -7.246832819,      -7.440556068,      -7.726644458,      -7.227713386,      -11.23264098
          0,           0,         640,      -7.247600588,      -7.441769615,      -7.727258579,      -7.228536383,      -11.23393784
          0,           0,         641,      -7.248514181,      -7.442981206,      -7.727872775,       -7.22948482,         -11.23529
          0,           0,         642,      -7.249493884,      -7.444194541,       -7.72850479,      -7.230487482,      -11.23667112
          0,           0,         643,      -7.250396399,      -7.445406965,       -7.72912072,      -7.231417168,      -11.23799791
          0,           0,         644,      -7.251145377,      -7.446606866,      -7.729716192,      -7.232216638,      -11.23924531
          0,           0,         645,      -7.251567741,       -7.44781941,      -7.730257741,      -7.232743373,      -11.24062325
          0,           0,         646,      -7.252032676,      -7.449049856,      -7.730814252,      -7.233329876,       -11.2420384
          0,           0,         647,      -7.252694431,      -7.450259145,      -7.731416501,      -7.234090966,      -11.24320899
          0,           0,         648,      -7.253608679,      -7.451446254,      -7.732034254,      -7.235061627,      -11.24448993
          0,           0,         649,      -7.254662623,       -7.45263066,      -7.732662322,      -7.236143931,       -11.2458758
          0,           0,         650,      -7.255773709,       -7.45385735,      -7.733303101,      -7.237273942,      -11.24740182
          0,           0,         651,       -7.25688988,      -7.455068301,      -7.733949708,      -7.238409257,      -9.610534113
          0,           0,         652,      -7.257800701,      -7.456153953,      -7.734278137,      -7.239367296,      -10.52883811
          0,           0,         653,      -7.258601392,      -7.457436262,      -7.735196143,      -7.240245679,      -11.20195346
          0,           0,         654,      -7.259444306,      -7.458631967,      -7.735874673,      -7.241162291,      -11.25259109
          0,           0,         655,      -7.260312493,      -7.459805058,      -7.736523298,      -7.242094076,      -11.25442322
          0,           0,         656,      -7.261166061,      -7.460975435,       -7.73716863,       -7.24300739,      -11.25580601
          0,           0,         657,      -7.262176409,      -7.462146148,      -7.737833811,      -7.244052795,      -11.25722068
          0,           0,         658,       -7.26318525,      -7.463319678,      -7.738496714,      -7.245092393,       -11.2586485
          0,           0,         659,      -7.264122711,      -7.464492852,      -7.739172619,      -7.246065478,      -11.26010218
          0,           0,         660,      -7.265090285,      -7.465668746,      -7.739856048,      -7.247055778,      -11.26157184
          0,           0,         661,      -7.266078545,      -7.466843677,      -7.740522968,      -7.248056507,      -11.26304672
          0,           0,         662,      -7.267088332,      -7.468018026,      -7.741189042,      -7.249073757,      -11.26452188
          0,           0,         663,        -7.2679908,      -7.469192705,      -7.741840878,      -7.249990025,      -11.26595215
          0,           0,         664,       -7.26877302,      -7.470358806,      -7.742467483,      -7.250800637,      -11.26731392
          0,           0,         665,       -7.26946637,      -7.471513366,      -7.743055169,      -7.251545834,      -11.26861266
          0,           0,         666,      -7.270044914,      -7.472654294,      -7.743644998,      -7.252200959,      -11.26985565
          0,           0,         667,      -7.270675822,      -7.473784683,      -7.744280221,       -7.25290859,      -11.27107121
          0,           0,         668,      -7.271322617,      -7.474914673,      -7.744912668,       -7.25362541,      -11.27224134
          0,           0,         669,      -7.272104165,      -7.476045451,      -7.745561651,      -7.254455882,      -11.27340612
          0,           0,         670,      -7.272688264,      -7.477180881,      -7.746187365,      -7.255107888,       -11.2744876
          0,           0,         671,      -7.273454755,      -7.478301222,      -7.746839846,      -7.255928017,      -11.27561658
          0,           0,         672,       -7.27431384,      -7.479441351,      -7.747499522,      -7.256818686,      -11.27708657
          0,           0,         673,      -7.275164856,      -7.480629111,      -7.748159174,      -7.257691384,      -11.27875775
          0,           0,         674,      -7.276102233,      -7.481798856,      -7.748821073,      -7.258647477,      -11.28003578
          0,           0,         675,      -7.277014415,      -7.482964924,      -7.749514233,      -7.259585446,      -11.28138451
          0,           0,         676,       -7.27799735,      -7.484141077,       -7.75025591,      -7.260596367,      -11.28280814
          0,           0,         677,      -7.279059166,      -7.485332339,      -7.751016916,      -7.261673539,      -11.28434503
          0,           0,         678,      -7.280166579,      -7.486508162,      -7.751781058,       -7.26278424,      -11.28584126
          0,           0,         679,      -7.281280351,      -7.487700112,      -7.752542199,      -7.263900159,      -11.28733791
