"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         214,       -6.57420252,      -6.741876112,      -7.036589278,      -6.549571403,      -11.38806439
          0,           0,         215,      -6.579779963,      -6.744985762,       -7.04321347,      -6.555181245,      -11.38607925
          0,           0,         216,      -6.585323327,      -6.748005746,      -7.049844529,      -6.560738354,      -11.38415152
          0,           0,         217,      -6.590834807,      -6.750942956,        -7.0564887,      -6.566245516,      -11.38228353
          0,           0,         218,      -6.596318652,      -6.753804013,      -7.063153262,      -6.571706897,      -11.38047378
          0,           0,         219,      -6.601782543,      -6.756598199,      -7.069847506,      -6.577131778,      -11.37873036
          0,           0,         220,      -6.607233704,      -6.759333904,      -7.076577179,      -6.582528438,        -11.377072
          0,           0,         221,       -6.61267905,      -6.762019424,      -7.083345333,      -6.587904925,      -11.37552144
          0,           0,         222,      -6.618125532,      -6.764661437,      -7.090152169,      -6.593267571,      -11.37404174
          0,           0,         223,       -6.62357988,      -6.767267066,      -7.096996898,      -6.598623791,      -11.37267003
          0,           0,         224,      -6.629048293,      -6.769842644,      -7.103877607,       -6.60398077,      -11.37138457
          0,           0,         225,      -6.634535937,      -6.772392923,      -7.110790462,      -6.609343846,       -11.3699153
          0,           0,         226,      -6.640047223,      -6.774922243,      -7.117730974,      -6.614717851,       -11.3690701
          0,           0,         227,      -6.645585449,      -6.777433566,       -7.12469456,      -6.620106337,      -11.36814083
          0,           0,         228,      -6.651152715,      -6.779928889,      -7.131675842,      -6.625511202,      -11.36729156
          0,           0,         229,      -6.656749921,      -6.782408556,      -7.138669658,      -6.630932469,      -11.36656767
          0,           0,         230,      -6.662377207,       -6.78487308,      -7.145670348,      -6.636369689,      -11.36598802
          0,           0,         231,      -6.668034363,      -6.787322674,       -7.15267417,      -6.641821865,      -11.36552972
          0,           0,         232,      -6.673720118,      -6.789756855,      -7.159677455,      -6.647287014,      -11.36525354
          0,           0,         233,      -6.679431199,      -6.792174152,      -7.166672846,      -6.652760886,      -11.36511401
          0,           0,         234,       -6.68516504,      -6.794573736,      -7.173656538,       -6.65824012,      -11.36508514
          0,           0,         235,      -6.690918722,      -6.796953517,      -7.180626986,      -6.663720596,      -11.36517677
          0,           0,         236,      -6.696688889,      -6.799311327,      -7.187581272,      -6.669197839,      -11.36537986
          0,           0,         237,      -6.702472456,      -6.801645844,      -7.194518677,      -6.674668063,      -11.36548523
          0,           0,         238,      -6.708265876,      -6.803955297,      -7.201437642,       -6.68012663,      -11.36606328
          0,           0,         239,       -6.71406594,      -6.806239446,      -7.208338751,      -6.685570278,      -11.36666785
          0,           0,         240,      -6.719868103,      -6.808496994,      -7.215220312,      -6.690994161,      -11.36741065
          0,           0,         241,       -6.72566912,      -6.810727903,      -7.222082557,      -6.696395248,      -11.36827124
          0,           0,         242,      -6.731468448,       -6.81293245,        -7.2289317,      -6.701773115,      -11.36919501
          0,           0,         243,      -6.737262863,       -6.81511007,      -7.235764905,      -6.707124161,      -11.37017639
          0,           0,         244,      -6.743050518,      -6.817261247,      -7.242583777,      -6.712447136,      -11.37117105
          0,           0,         245,      -6.748830006,      -6.819386923,      -7.249391309,      -6.717741641,      -11.37220036
          0,           0,         246,      -6.754598805,      -6.821488056,       -7.25618552,       -6.72300588,      -11.37282029
          0,           0,         247,      -6.760356458,      -6.823566447,      -7.262969332,      -6.728240871,      -11.37431388
          0,           0,         248,      -6.766103329,      -6.825624009,      -7.269748801,      -6.733448243,       -11.3755099
          0,           0,         249,      -6.771837143,      -6.827661569,      -7.276519438,      -6.738626529,      -11.37667775
          0,           0,         250,      -6.777557896,      -6.829680213,       -7.28328293,      -6.743776874,      -11.37776154
          0,           0,         251,      -6.783265978,      -6.831681696,      -7.290040836,      -6.748900901,      -11.37872024
          0,           0,         252,      -6.788962472,      -6.833667827,      -7.296796466,      -6.754000737,      -11.37959505
          0,           0,         253,      -6.794647309,      -6.835640151,      -7.303547534,      -6.759077384,      -11.38033095
          0,           0,         254,      -6.800321283,      -6.837600282,      -7.310293294,      -6.764132896,      -11.38091776
          0,           0,         255,      -6.805985406,      -6.839549549,      -7.317034233,      -6.769169165,      -11.38150281
          0,           0,         256,       -6.81163947,       -6.84148867,      -7.323769102,      -6.774187049,      -11.38198385
          0,           0,         257,      -6.817285998,      -6.843419584,      -7.330498498,      -6.779189982,      -11.38232641
          0,           0,         258,      -6.822924959,      -6.845343118,      -7.337220993,       -6.78417873,      -11.38254632
          0,           0,         259,      -6.828564103,      -6.847261312,      -7.343947293,      -6.789160606,      -11.38251374
          0,           0,         260,      -6.834196519,      -6.849173792,      -7.350663109,      -6.794129463,      -11.38229565
          0,           0,         261,      -6.839820032,      -6.851080754,      -7.357364824,      -6.799084057,      -11.38187894
          0,           0,         262,       -6.84543608,      -6.852982741,      -7.364054048,      -6.804025729,      -11.38121812
          0,           0,         263,      -6.851046393,      -6.854879946,      -7.370732624,      -6.808955789,      -11.38056238
          0,           0,         264,      -6.856650962,      -6.856772093,      -7.377398452,       -6.81387395,      -11.37980366
          0,           0,         265,      -6.862249457,      -6.858658911,      -7.384050527,      -6.818779897,      -11.37893858
          0,           0,         266,      -6.867840663,      -6.860539769,      -7.390688223,      -6.823672204,      -11.37732746
          0,           0,         267,      -6.873422931,      -6.862413633,      -7.397310363,      -6.828548761,      -11.37667622
          0,           0,         268,      -6.878996024,      -6.864280987,       -7.40391751,      -6.833409198,      -11.37537341
          0,           0,         269,      -6.884558198,      -6.866141688,      -7.410508666,      -6.838251329,       -11.3738457
          0,           0,         270,      -6.890109393,      -6.867995097,      -7.417085056,      -6.843074475,      -11.37209042
          0,           0,         271,      -6.895647142,      -6.869840426,      -7.423644188,      -6.847875793,      -11.37027228
          0,           0,         272,      -6.901169486,       -6.87167746,      -7.430185141,      -6.852653296,      -11.36850893
          0,           0,         273,      -6.906675219,      -6.873505839,        -7.4367073,      -6.857405505,       -11.3666894
          0,           0,         274,      -6.912163724,      -6.875325783,      -7.443213605,      -6.862131764,      -11.36480878
          0,           0,         275,      -6.917632413,       -6.87713654,      -7.449699572,      -6.866829261,       -11.3625647
          0,           0,         276,      -6.923080021,      -6.878937602,      -7.456166118,       -6.87149662,      -11.36080998
          0,           0,         277,       -6.92850559,      -6.880729361,      -7.462613757,      -6.876132971,      -11.35870715
