"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         123,      -8.254167371,      -8.179530526,      -8.409270716,      -8.092274308,      -9.960368626,      -3.399573565
          0,           0,         124,      -8.264698099,      -8.187041417,      -8.422356596,      -8.102596757,      -9.879517305,      -3.365635137
          0,           0,         125,      -8.259985147,      -8.192246953,      -8.460397186,      -8.094965033,      -9.812128323,      -3.334115905
          0,           0,         126,      -8.271164821,      -8.201877331,      -8.500108893,      -8.103346093,      -9.752125768,      -3.304522242
          0,           0,         127,      -8.282017802,      -8.216590946,      -8.533162748,      -8.108658988,      -9.697866381,      -3.277744155
          0,           0,         128,      -8.328299465,      -8.233933519,      -8.547750282,      -8.153507224,       -9.64816587,      -3.253422082
          0,           0,         129,      -8.352179177,      -8.250846017,      -8.563055109,      -8.177890273,      -9.602068623,      -3.230501742
          0,           0,         130,      -8.362202923,        -8.2685518,      -8.578754091,      -8.188893216,      -9.559106954,      -3.208686665
          0,           0,         131,      -8.367992342,      -8.287644703,      -8.591558604,      -8.195651536,      -9.519189718,      -3.188279351
          0,           0,         132,      -8.375008769,      -8.308318094,      -8.599629373,      -8.203693368,      -9.483040347,      -3.170493651
          0,           0,         133,      -8.387480734,      -8.330891206,       -8.60388696,      -8.216938709,      -9.454513289,      -3.159891769
          0,           0,         134,      -8.403652081,      -8.353588752,      -8.606297343,      -8.233894856,      -9.435485182,      -3.159413924
          0,           0,         135,      -8.422180222,      -8.374483892,       -8.60986797,      -8.253454259,      -9.423154896,      -3.166590692
          0,           0,         136,      -8.442463263,      -8.392742274,      -8.616381294,      -8.274934118,       -9.41407192,      -3.177542392
          0,           0,         137,      -8.463559663,      -8.408519807,      -8.626070689,      -8.297392587,      -9.406966549,      -3.190871151
          0,           0,         138,      -8.486564999,      -8.423208055,      -8.638395652,      -8.321957911,      -9.401951049,      -3.207205329
          0,           0,         139,      -8.512376324,      -8.438051963,      -8.652156696,      -8.349265148,      -9.400034092,      -3.228189368
          0,           0,         140,      -8.540939422,      -8.453369603,      -8.665815588,      -8.378923588,      -9.401458692,      -3.254293401
          0,           0,         141,      -8.570467714,      -8.468973873,      -8.678517372,      -8.408717609,       -9.40823834,      -3.288446493
          0,           0,         142,      -8.596936501,      -8.483840142,      -8.690258503,      -8.434947024,      -9.418925926,      -3.328850881
          0,           0,         143,      -8.624027404,      -8.497880224,      -8.700106946,      -8.460576255,      -9.436862428,      -3.379539005
          0,           0,         144,      -8.640603162,       -8.50894348,      -8.710046138,      -8.475376966,      -9.460562906,      -3.437309771
          0,           0,         145,      -8.656208343,      -8.518961677,      -8.718351496,      -8.489652849,      -9.491547715,      -3.505937124
          0,           0,         146,      -8.662067221,       -8.52705044,      -8.730154579,      -8.495602788,      -9.531580106,      -3.592406504
          0,           0,         147,      -8.664030004,      -8.534928287,      -8.738914319,      -8.498990917,      -9.582738183,      -3.702478963
          0,           0,         148,       -8.66227485,      -8.543881691,      -8.756315997,      -8.500014712,      -9.650077492,      -3.841939759
          0,           0,         149,      -8.662417969,       -8.55426937,      -8.756378637,      -8.503389652,      -9.731953206,      -3.954608229
          0,           0,         150,      -8.647009938,      -8.565871174,      -8.791315544,      -8.490337406,      -9.856928959,      -3.899969942
          0,           0,         151,      -8.633007435,      -8.579823737,      -8.724724141,      -8.479369442,      -10.02917284,      -3.713022308
          0,           0,         152,      -8.483365976,      -8.571974071,      -8.748172253,       -8.32466584,      -10.11731052,      -3.553405855
          0,           0,         153,       -8.13321225,       -8.52626865,      -8.543838781,      -7.966409618,      -9.937378605,      -3.412067138
          0,           0,         154,      -8.212598437,      -8.541794323,      -8.492979526,      -8.041557759,      -9.729913736,      -3.308889479
          0,           0,         155,      -8.244324293,       -8.52026323,      -8.491043081,      -8.072770041,      -9.576591409,      -3.217809324
          0,           0,         156,      -8.229106041,      -8.508959354,      -8.492360486,      -8.051658308,      -9.469769808,      -3.161646636
          0,           0,         157,       -8.10120874,      -8.466610089,      -8.458194204,      -7.928297167,      -9.401800695,      -3.135502837
          0,           0,         158,      -8.127664549,      -8.395665413,      -8.455506275,      -7.951935227,       -9.36299274,      -3.131896046
          0,           0,         159,      -8.195181138,      -8.448320965,      -8.462439421,      -8.016680369,      -9.349739252,      -3.152477529
          0,           0,         160,      -8.141949108,      -8.458103465,      -8.352495658,      -7.961350702,      -9.357549666,      -3.198532417
          0,           0,         161,      -8.190168791,      -8.448892997,      -8.409775067,      -8.010136038,      -9.391345894,      -3.279228132
          0,           0,         162,      -8.131530119,      -8.402956982,      -8.365548313,      -7.948544164,      -9.438666832,      -3.380425785
          0,           0,         163,       -8.03633874,      -8.330086081,      -8.334780631,       -7.85845351,      -9.507938744,      -3.527154292
