"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         131,      -7.586648606,      -7.870550813,      -8.351546083,      -7.123058184,      -9.472160846,      -3.899068678
          0,           0,         132,      -7.586725933,      -7.870613422,      -8.351666907,       -7.12313851,      -9.472214679,      -3.899121179
          0,           0,         133,      -7.586803287,      -7.870676093,      -8.351787747,      -7.123218867,      -9.472268567,        -3.8991738
          0,           0,         134,       -7.58688067,      -7.870738824,      -8.351908602,      -7.123299256,      -9.472322509,      -3.899226546
          0,           0,         135,      -7.586958079,      -7.870801619,      -8.352029473,      -7.123379679,      -9.472376507,      -3.899279404
          0,           0,         136,      -7.587035517,      -7.870864473,      -8.352150356,      -7.123460134,       -9.47243056,      -3.899332385
          0,           0,         137,      -7.587112983,      -7.870927394,      -8.352271254,      -7.123540624,      -9.472484668,      -3.899385512
          0,           0,         138,      -7.587190477,      -7.870990384,      -8.352392164,      -7.123621146,      -9.472538824,      -3.899438777
          0,           0,         139,      -7.587267999,      -7.871053459,      -8.352513089,      -7.123701703,      -9.472593032,      -3.899492188
          0,           0,         140,       -7.58734555,      -7.871116641,      -8.352634024,      -7.123782295,      -9.472647295,       -3.89954574
          0,           0,         141,       -7.58742313,       -7.87117992,      -8.352754972,      -7.123862924,      -9.472701601,      -3.899599428
          0,           0,         142,       -7.58750074,      -7.871243268,      -8.352875929,      -7.123943589,      -9.472755953,      -3.899653243
          0,           0,         143,      -7.587578379,      -7.871306687,      -8.352996896,      -7.124024289,      -9.472810452,      -3.899707167
          0,           0,         144,      -7.587656048,      -7.871370161,      -8.353117872,      -7.124105027,      -9.472864997,       -3.89976119
          0,           0,         145,      -7.587733753,      -7.871433662,       -8.35323886,      -7.124185805,      -9.472919579,      -3.899815321
          0,           0,         146,       -7.58781151,      -7.871497223,       -8.35335988,      -7.124266642,      -9.472974195,      -3.899869547
          0,           0,         147,      -7.587889297,      -7.871560856,      -8.353480976,      -7.124347517,      -9.473028841,      -3.899923882
          0,           0,         148,      -7.587967116,      -7.871624569,      -8.353602117,      -7.124428432,      -9.473083529,        -3.8999783
          0,           0,         149,      -7.588044968,      -7.871688381,      -8.353723276,      -7.124509388,      -9.473138262,      -3.900032818
          0,           0,         150,      -7.588122851,      -7.871752267,      -8.353844439,      -7.124590384,      -9.473193041,      -3.900087414
