"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         157,      -8.068941718,      -8.197549771,      -8.384751972,      -7.937651787,      -9.281220312,      -3.160059238
          0,           0,         158,      -7.973003162,      -8.170771723,      -8.334411817,      -7.826881104,      -9.312218148,      -3.240083831
          0,           0,         159,      -7.997553125,      -8.183322423,      -8.344959465,        -7.8550178,      -9.355810056,      -3.341419584
          0,           0,         160,       -8.07557211,      -8.223774411,      -8.354130947,       -7.93933807,       -9.39074909,      -3.405545697
          0,           0,         161,      -8.052936967,       -8.20152781,      -8.311122245,      -7.912551927,      -9.456536115,      -3.542997223
          0,           0,         162,      -8.048593717,      -8.178730265,      -8.329917988,      -7.903596018,      -9.515756034,       -3.57897349
          0,           0,         163,      -8.021445117,      -8.175551303,      -8.280698657,        -7.8736902,      -9.553984909,       -3.58908152
          0,           0,         164,      -8.023643387,      -8.165607011,      -8.288560861,      -7.870358479,       -9.64671019,      -3.679243585
          0,           0,         165,      -7.970460467,      -8.119577987,      -8.231532823,      -7.815210259,      -9.760990722,       -3.73613163
          0,           0,         166,      -7.995063613,      -8.110031786,      -8.281698363,      -7.841105856,        -9.9507791,      -3.701216341
          0,           0,         167,      -7.985373764,      -8.160721267,      -8.243513022,      -7.827607727,      -9.965410187,      -3.735953095
          0,           0,         168,      -7.925997343,       -8.12884845,      -8.191389014,      -7.763242605,       -9.89720124,      -3.747299507
          0,           0,         169,      -7.908362505,      -8.108647863,      -8.190131527,      -7.743164719,       -9.94772739,       -3.80888058
          0,           0,         170,      -7.864608535,       -8.08933749,      -8.164511791,      -7.698077368,      -9.969609777,      -3.767195177
          0,           0,         171,      -7.881198447,      -8.118108188,      -8.191221926,      -7.709950167,       -9.93909963,      -3.711039695
          0,           0,         172,      -7.894386302,      -8.085001084,      -8.121825872,      -7.720836949,      -9.895099665,      -3.705066415
          0,           0,         173,      -7.887728677,      -8.044798295,      -8.129047263,      -7.709256762,       -9.85062361,      -3.729952854
          0,           0,         174,      -7.812950876,      -7.975602218,      -8.091943627,      -7.638378499,      -9.884199138,      -3.581277571
          0,           0,         175,      -7.808480545,      -7.974766272,      -8.105383533,      -7.629694724,      -9.859679525,      -3.741931138
          0,           0,         176,      -7.801251268,      -7.957560039,      -8.030852265,      -7.616914934,       -9.82857555,      -3.713565466
